gene_name,size.log2,rel_pos,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio,distance.log2,count
0610040F04Rik,5.906890595610923,0.8302292508106263,0.12737930645747092,-0.690315500742696,-0.5629361942852251,13.865153292938073,1
0610040J01Rik,6.60233421953017,0.34883236030025017,-0.004504935464616795,0.44366566531441576,0.439160729849799,14.326640316281889,3
0610043K17Rik,4.3219280948945755,0.5940928782541803,-0.0601209924250421,-0.7472339294117412,-0.8073549218367833,14.291386569300208,1
1110008F13Rik,4.7548875021688115,0.0114305507447177,-0.1828640571033917,-0.8171359425531093,-0.999999999656501,7.36632221424669,1
1110051M20Rik,2.321928094916216,0.3124985602064088,-0.06140054465107525,0.5849625006166129,0.5235619559655377,15.727628015480082,1
1110059E24Rik,3.1699250014583424,0.25801726185762924,0.0,-1.0588936887409846,-1.0588936887409846,14.254954780337561,1
1190002N15Rik,5.700439718143866,0.7392327703679233,-0.8744691176975512,0.37851162314275344,-0.49595749455479776,12.624567018674938,1
1190003K10Rik,6.066089190459926,0.7095298354910932,0.09729720133303377,0.4537179673582734,0.5510151686913072,12.543031820255262,1
1200007C13Rik,5.16992500144632,0.7763488395458655,-0.3743955146593647,-0.8479969061274848,-1.2223924207868495,11.120237877342024,1
1500009L16Rik,3.850219859080603,0.20201157280845636,-0.23555671179198234,0.3515719634732428,0.11601525168126048,12.983799639645845,2
1600002H07Rik,4.3219280948945755,0.70531795447586,0.8365012674904112,-0.3959286762400217,0.4405725912503895,11.495355392236032,1
1600020E01Rik,1.584962500769246,0.07789713310094615,0.4806258408113592,0.09310940437645343,0.5737352451878126,11.681677655209736,1
1700001J11Rik,3.8073549220679093,0.8517184451448296,0.27130202177475315,-0.48542682708780194,-0.21412480531304878,9.948367231584824,1
1700001L05Rik,5.700439718143866,0.41501890084326837,0.1043366597895723,0.5510151686913072,0.6553518284808795,12.479022346995203,1
1700003C15Rik,11.222794902868172,0.9118671210174478,0.42626475464443203,-0.03394733191934354,0.3923174227250885,12.208539206738394,1
1700003D09Rik,5.869603309157458,0.3156074362300043,-0.4268263669238283,-0.4184865404747495,-0.8453129073985778,11.394209739351844,6
1700006J14Rik,2.807354922078214,0.07986269076471318,-0.1993088081889336,0.47393118825760583,0.27462238006867223,10.915132448950725,1
1700007B14Rik,8.917241697504412,0.4775022276397763,0.13400277397096771,0.07930825543887685,0.21331102940984453,16.158234859200398,2
1700007G11Rik,7.816554377471195,0.48857427039004864,0.16584720083175636,0.38123895897512994,0.5470861598068862,15.992629482131612,2
1700010I14Rik,4.247927513451178,0.07154173267739515,0.3959286762400217,-0.7858751944382106,-0.38994651819818893,10.74483383749963,1
1700010N08Rik,3.769579405568365,0.3913422349082626,0.09928110342605961,0.5381650493746344,0.6374461528006939,14.250846930244503,2
1700012B07Rik,8.18487534290878,0.9792994706611104,-0.44200454680728074,0.5008982358528343,0.05889368904555359,9.843921051289191,1
1700017B05Rik,7.076815597051899,0.3605099110457379,0.19639721276525046,-0.7813597133361256,-0.5849625005708752,12.329516067206562,1
1700018B08Rik,6.339850002886406,0.5988597491448119,0.55254102292677,-0.04439411935162263,0.5081469035751474,12.780539767471982,1
1700019A02Rik,9.569855608331137,0.3857648446716477,0.4043902550274736,-0.263034405801734,0.14135584922573963,13.638549044360342,1
1700020N01Rik,8.774787059601502,0.8213716108452951,0.1255308820619997,0.3410369177844461,0.4665677998464458,12.535275376620827,1
1700024B05Rik,8.11374216604971,0.434869802274935,0.08091999536843442,0.42809365203694055,0.509013647405375,14.760512051357352,1
1700024P16Rik,3.904748505911908,0.6139668115982508,0.6989233321409332,0.24397545120870587,0.942898783349639,15.336472288315028,3
1700025C18Rik,5.4996476935156515,0.06623279566544185,0.3430120141460328,0.3140156111907969,0.6570276253368297,6.026623562992314,2
1700025G04Rik,3.623963756741725,0.6803207817244603,0.41958970033771753,-0.2562096986586321,0.16338000167908545,14.57848451863968,2
1700028D13Rik,4.247927513451178,0.8081756663444276,0.545434136411767,-0.9475325798577818,-0.40209844344601486,10.439830883981497,1
1700030F04Rik,5.357552004621603,0.7198375444644102,-0.2587342683578717,0.5501970824787936,0.2914628141209219,14.899309713543348,1
1700030J22Rik,3.0000000000180336,0.9356264988009593,-0.5618788873865026,1.1926450775559594,0.6307661901694568,9.746514321138632,1
1700030N03Rik,3.5221970597049115,0.1481217326088395,0.09028612280676646,-0.8113762100221669,-0.7210900872154005,14.29813279147337,2
1700031A10Rik,6.700439718142479,0.13973607038123168,-0.19793937755750868,0.6938968721123064,0.49595749455479776,10.896332403910018,1
1700034G24Rik,2.0000000000360676,0.6455696202531646,0.13245029599931235,0.3765633514060626,0.509013647405375,11.936637939002608,1
1700034P13Rik,6.894817763309156,0.47837345154741684,-0.3561438100990395,0.8479969062984709,0.4918530961994314,14.49516798462254,1
1700042O10Rik,4.453445297811323,0.48164921218982926,0.35015827117614867,-0.34935810744753804,0.0008001637286106367,12.38637089849132,2
1700044C05Rik,6.507794640200282,0.9868014989529373,0.4854268270952964,-0.26678654065684326,0.21864028643845312,8.903881845736482,1
1700052I22Rik,5.3219280948909695,0.48933625672712777,0.199937570483522,-0.40939093608200944,-0.20945336559848743,11.261507309202115,1
1700057H15Rik,4.39231742278563,0.453172365407781,0.35614381016215735,0.1292830169256446,0.48542682708780194,15.063142250425194,1
1700064H15Rik,2.0000000000360676,0.5118562015330136,0.5004289904063521,-0.8135868755806788,-0.31315788517432663,13.410716333604283,1
1700066N21Rik,7.748192849590131,0.47723746857112287,0.05444778401210082,0.45456586339327415,0.509013647405375,15.122989722854575,1
1700069L16Rik,3.3219280949017893,0.11017881705639615,-0.2439255828270317,0.8813555033278236,0.637429920500792,11.967586527296108,1
1700074P13Rik,10.713386514937117,0.3224709784411277,0.22239242131002493,-0.4854268271068266,-0.2630344057968017,12.925183519434228,1
1700084C06Rik,3.70043971815219,0.8572272257492987,-0.4091126652633417,0.44430209372134977,0.03518942845800804,12.502334580198022,1
1700086L19Rik,7.199672344837346,0.1986082737487232,-0.5563933482528192,1.1979393771331865,0.6415460288803674,11.603162679534428,1
1700092C17Rik,7.238404739326034,0.049081543395859656,0.16558606569683482,-0.44430209372134977,-0.27871602802451495,8.980139577639443,1
1700101E01Rik,3.391225712127412,0.8417665150333921,0.4443102261006746,0.09328186233904723,0.5375920884397218,13.956597734996606,3
1700106J16Rik,2.0000000000360676,0.4453200076878724,-0.39366384841872315,-0.1488633858837347,-0.5425272343024579,11.178042328864883,1
1700110K17Rik,3.9351823598012583,0.9252630706769409,-0.08246216018025174,-0.3823431758051905,-0.46480533598544227,10.816894957042603,2
1700111N16Rik,5.963864620817788,0.713841648765548,0.021533961114772054,0.23831711313196835,0.25985107424674037,15.525966248329652,3
1700112D23Rik,5.044394119362825,0.016957581785761938,0.3160274933897578,0.1985456793516721,0.5145731727414299,10.449148645375539,1
1700112E06Rik,6.935214373926395,0.7119263956292597,0.6240238725981135,-0.4238781148253903,0.20014575777272323,15.30908050892891,3
1700121C08Rik,8.26209484537065,0.1706868288113479,0.5235619559655377,-0.25054346161094265,0.273018494354595,12.316847183602501,1
1700123K08Rik,5.285402218865948,0.5631747884447038,0.43928504546133346,-0.05514155418543493,0.38414349127589853,11.547858506058464,1
1700123M08Rik,6.794415866351406,0.5867570550212833,0.15826208389500918,-0.45943161856703596,-0.3011695346720268,13.677939816390152,1
1700123O12Rik,4.200439718149416,0.5324577674623814,-0.65668889554171,0.5858727183199257,-0.07081617722178427,16.82076598123039,2
1810026B05Rik,5.209453365632849,0.37673718686376917,-0.9999999993988773,1.7725895030465586,0.7725895036476813,13.055282435501207,1
1810041L15Rik,5.930737337565251,0.9469218571786241,0.22588140738088935,-0.5235619559655377,-0.2976805485846483,11.89784545600555,1
1810059H22Rik,6.569855608332467,0.04441935800530088,-0.20645087741810353,-0.7618402625478986,-0.9682911399660021,9.821773981970727,1
1810062G17Rik,4.7548875021688115,0.858038988612237,-0.6918777044967455,0.8020606222303304,0.1101829177335849,10.522581531254929,1
2010012O05Rik,2.807354922078214,0.8089951934081026,0.07885542070261717,-0.404841732123237,-0.32598631142061985,11.704768239362641,1
2010111I01Rik,4.087462841258826,0.3202511724129178,-0.4150374991695487,0.7104933826350006,0.29545588346545193,16.623009827051128,1
2210408F21Rik,8.982993574694595,0.01058214170652524,-0.45637829456875734,-0.38187063524197473,-0.8382489298107321,10.323054760341758,1
2310002F09Rik,7.748192849590131,0.8180651326637686,-0.2064508774304341,0.4893848406591131,0.282933963228679,14.24518128925678,1
2310007L24Rik,6.523561956058581,0.6430436404326744,0.14201900482578922,0.6438561896124214,0.7858751944382106,12.487337615207206,1
2310014F06Rik,8.546894459888023,0.497379232185862,0.24663996754469986,0.3136604788634896,0.5603004464081894,15.099594375768122,1
2310022B05Rik,7.459431618638117,0.6965161535297282,0.07275634242308104,-0.6828098239761515,-0.6100534815530705,13.227465529501691,1
