gene_name,size.log2,rel_pos,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio,distance.log2,count
0610007P14Rik,6.442943495850386,0.6877575942604183,-1.540568380502004,0.34792330313926234,-1.1926450773627417,11.99823782188808,1
0610009L18Rik,5.357552004621603,0.07463144963144963,0.8624964761320262,-3.836501265800397,-2.9740047896683706,8.924812503606077,1
0610012D04Rik,5.906890595610923,0.11811023622047244,-0.10825289063847898,-0.5943611986278874,-0.7026140892663664,9.521600439723922,1
0610025J13Rik,3.4594316186504126,0.84867643993608,0.17508670653149772,-0.9198296511321983,-0.7447429446007006,11.088788238716973,1
0610040J01Rik,3.0000000000180336,0.016987840744480048,-1.4150374977760363,2.584962498717413,1.1699250009413766,10.596189756144504,1
1110002J07Rik,1.584962500769246,0.949953267057524,-0.8339900482856888,-0.27563444248137303,-1.1096244907670618,9.202123823830705,1
1110004E09Rik,4.169925001450327,0.4349748437261778,-0.33441903900567027,-0.8797057660188394,-1.2141248050245097,12.478264031581745,1
1110008L16Rik,7.199672344837346,0.010350062100372603,-0.11189288005353215,-0.6687940913873978,-0.7806869714409299,9.813781191217197,1
1110008P14Rik,3.1699250014583424,0.17701617464087774,-0.2563397532271665,-0.3370349872248407,-0.5933747404520072,10.611946941820072,1
1110037F02Rik,5.16992500144632,0.4458429124348864,-0.6520766963923299,-0.637429920329043,-1.289506616721373,14.903175761391264,1
1110051M20Rik,4.840533479913692,0.326047977761908,0.2550042315759709,-0.7672382911887423,-0.5122340596127715,13.641120872901743,3
1300017J02Rik,6.046378570462172,0.6722733559877734,-0.17605104087630832,-0.06324079362038074,-0.2392918344966891,12.990693032555173,2
1500017E21Rik,4.204907566740015,0.7739462699683017,-0.3461335459271011,-0.082240420410258,-0.4283739663373591,13.143027529580435,4
1600002D24Rik,3.3219280949017893,0.31277831178766896,1.947532578579203,-2.169924999572152,-0.2223924209929491,14.9607712366987,1
1600002H07Rik,4.087462841258826,0.43778707767683983,-0.15754127696734602,0.35845397087178493,0.2009126939044389,12.06642560063559,1
1600010M07Rik,4.000000000009017,0.8104523484626274,-0.3942789390134773,-1.3219280942690643,-1.7162070332825416,14.859437723440454,1
1600019K03Rik,5.930737337565251,0.20802029466289393,0.2469147404402581,0.10922906974293856,0.35614381018319663,11.057991722759244,1
1700001F09Rik,7.2094533656299244,0.951633432329232,-0.2963930027332198,-0.4066252593802374,-0.7030182621134572,8.832890014165057,1
1700001K19Rik,5.126923742497837,0.0329635499207607,-0.5705807667758614,-0.2386104659827899,-0.8091912327586513,9.265081226613813,2
1700001O22Rik,5.523561956060149,0.41095252869996896,-0.9999999997996256,0.7369655940059067,-0.26303440579371895,12.37123212836965,1
1700003D09Rik,5.672425341974325,0.5182879377431907,-0.6520766964547846,-0.3923174226714168,-1.0443941191262014,12.443720600656603,1
1700003L19Rik,7.672425341972203,0.30189273683445217,-1.3219280943463518,0.39231742256407376,-0.9296106717822781,13.604669047731292,1
1700003M02Rik,4.643856189780496,0.9414857493373059,-0.04580368959858161,-2.3692338077266126,-2.4150374973251942,11.383164260635164,1
