gene_name,size.log2,rel_pos,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio,distance.log2,count
0610040F04Rik,4.39231742278563,0.23123044541782808,-0.5081469035751474,-0.584962500560857,-1.0931094041360043,14.31089674879772,1
0610040J01Rik,6.10852445678026,0.7639041306351785,-0.5474877951856757,-0.24100809943653645,-0.7884958946222121,14.392988162965143,1
1110004F10Rik,8.129283016945482,0.5586146206549751,-0.6404576131607443,-0.280107919101809,-0.9205655322625533,12.777666280880776,1
1110008P14Rik,4.66545843907579,0.22978169890283906,-0.3472411313638034,-0.33903595247903173,-0.6862770838428351,10.986631818662289,2
1110017D15Rik,5.357552004621603,0.9684513599607939,-0.1805722456135329,-0.35230174386437396,-0.5328739894779069,9.008428622070861,1
1110028F18Rik,8.366322214246253,0.830093345893637,0.39366384841872315,0.1433641751508084,0.5370280235695315,10.954196310386948,1
1110034G24Rik,5.554588851680707,0.14005343197698314,-0.135883428065763,-0.2737608123896352,-0.40964424045539816,13.219924768862828,1
1110037F02Rik,6.870364719584638,0.4458429124348864,-0.2531189369369087,-0.282933963228679,-0.5360529001655876,14.903175761391264,1
1110051M20Rik,6.579337689904251,0.4477546898876577,-0.2748479641549914,-0.2847405089795682,-0.5595884731345596,15.745935148658498,3
1200014J11Rik,5.129283016949088,0.8724817478179723,-0.8194277541743061,-0.5639008849903899,-1.383328639164696,12.181773438808838,1
1700001L19Rik,6.426167215994893,0.5520151981531358,-0.24298826495124726,-0.372341753569847,-0.6153300185210943,12.689905685979632,2
1700006E09Rik,4.087462841258826,0.422444722569879,-0.5193741589481917,-0.44745897679634905,-0.9668331357445408,12.305776768909839,1
1700009P17Rik,7.357552004618963,0.42847087805736406,-0.5594274084919864,-0.1604646721485805,-0.7198920806405669,12.83466855769088,1
1700010N08Rik,8.31288295528481,0.714975779116521,-0.17932369941976378,-0.2801079191472722,-0.45943161856703596,14.342213595732018,1
1700012I11Rik,6.247927513445484,0.3095998704033695,-0.32650082463080693,-0.39231742270719816,-0.7188182473380051,15.5440890384894,1
1700014D04Rik,7.491853096330476,0.6734611503531787,-0.47804729665931767,-0.559427408369954,-1.0374747050292716,11.659995892430022,1
1700016D06Rik,7.044394119359546,0.7677257224914737,-0.43493705664701227,-0.3286227473930259,-0.7635598040400382,13.507546903434832,1
1700019E08Rik,7.531381460517092,0.39626840123245466,-0.34395440115851017,-0.37851162317049736,-0.7224660243290075,11.176796478147661,1
1700021J08Rik,1.584962500769246,0.599669830788279,-0.1805722456135329,-0.35230174386437396,-0.5328739894779069,10.921840937074565,1
1700025G04Rik,4.584962500727167,0.7542052440406748,-0.2854022188217882,-0.1671099858075752,-0.45251220462936337,15.85851529964523,1
1700025M24Rik,5.906890595610923,0.9735271614384086,-0.21864028643845312,-0.49595749455479776,-0.7145977809932509,9.019590728358159,1
1700026D11Rik,3.8073549220679093,0.8024476925954627,-0.7369655939524735,-0.2954558834047325,-1.032421477357206,12.851944197999519,1
1700027A15Rik,7.665335917185887,0.7727873183619551,0.1979393775847087,-0.45251220462936337,-0.25457282704465467,13.308907804063953,1
1700029I15Rik,4.523561956063285,0.8693165969316597,-0.2706475899044981,-0.3048545814745387,-0.5755021713790368,9.871905237659341,1
1700029J03Rik,7.686500527183918,0.5835241238851043,-0.10309349295181999,-0.2737608123896352,-0.37685430534145514,14.855793141005815,1
1700029M03Rik,5.781359713527283,0.6814024390243902,-0.32192809482725016,-0.6307661901694568,-0.9526942849967069,10.877284133523272,1
1700029M20Rik,6.569855608332467,-0.001060585973750497,-0.3160274933897578,-0.2571578394396754,-0.5731853328294332,3.0000000000180336,1
1700030A11Rik,5.381191019363585,0.668543407192154,-0.38896974980626164,-0.35630369944926726,-0.7452734492555289,10.106438749423814,2
1700040L02Rik,3.730764271503326,0.7244663296880484,0.241326375360667,-0.27779365397487116,-0.03646727861420418,14.667624229272135,3
1700041M05Rik,6.022367813030674,0.512861644228015,-0.5250910446364054,-0.07214978573779018,-0.5972408303741956,13.053756222562162,1
1700086O06Rik,5.209453365632849,0.7305693069306931,-0.21501289093517917,-0.34792330335004595,-0.5629361942852251,12.088125692188239,1
1700112E06Rik,6.139207267446665,0.28722679269838797,-0.32920577492634445,-0.28420074360709674,-0.6134065185334412,17.491763252063425,3
1700113H08Rik,3.9886399617622668,0.148056575131412,-0.3464528156055541,-0.44269656945406965,-0.7891493850596237,14.667976688358324,2
1700129L04Rik,6.700439718142479,0.5365566722825771,-0.4681488356717757,-0.048909600472655135,-0.5170584361444308,14.961675776081218,1
1810007D17Rik,5.392317422782195,0.7122593348891482,-0.19555080908831052,-0.46234321396929423,-0.6578940230576047,12.945992424396792,1
1810021B22Rik,4.459431618643855,0.13227818853974121,-0.2706475899044981,-0.3048545814745387,-0.5755021713790368,10.161131882984431,1
1810026B05Rik,1.584962500769246,0.5531114455165088,-0.383328639502719,0.24902754780676684,-0.13430109169595214,13.301639085592385,1
1810041L15Rik,3.1699250014583424,0.04619300637048989,-0.2493594688935098,-0.3703684498654455,-0.6197279187589553,11.697402007502752,1
1810058I24Rik,4.39231742278563,0.675515429187441,-0.2914628141209219,-0.23319917625525421,-0.5246619903761761,12.233619676759732,1
2010001K21Rik,6.754887502164804,0.10393631136665192,-0.23029761938086002,-0.5305147165754726,-0.7608123359563326,8.876516946565307,1
2010010A06Rik,3.9068905956181363,0.2583241281363421,-0.021373650789400456,-0.4811266896513826,-0.5025003404407831,11.676838606474197,1
2010107G23Rik,4.247927513451178,0.248205637650565,-0.5235619559655377,-0.497499659347056,-1.0210616153125938,13.286846502735902,1
2010111I01Rik,6.189824558881994,0.3301793998007374,-0.10561018794770793,-0.28141293510931503,-0.38702312305702297,16.667056086864058,1
2010204K13Rik,4.523561956063285,0.18724213684830948,-0.3410369177338253,-0.9068905951877324,-1.2479275129215577,12.770870331357555,1
2010300C02Rik,5.523561956060149,0.4705981780656181,-0.6280312224587432,-0.4594316184733547,-1.0874628409320979,15.690952829513003,1
2210016F16Rik,7.348728154231963,0.07669680793114718,-0.2262758557841621,-0.3703684498654455,-0.5966443056496076,9.459431618637502,1
2210406O10Rik,6.61470984411668,0.5766876941907542,-0.8231222376746674,-0.4525122044930763,-1.2756344421677437,13.134426320220943,1
2210408F21Rik,7.506661336713527,0.6161681247057074,-0.4681372011088701,-0.27924514461527306,-0.7473823457241431,13.607119524971068,2
2310002F09Rik,5.426264754705453,0.8693130715035227,-0.3833286394783254,-0.6655809607455891,-1.0489096002239147,13.767874078897625,1
2310005A03Rik,5.129283016949088,0.3749205340114431,-0.4214637683730118,-0.28379296594458614,-0.7052567343175979,11.203959703239525,1
2310007L24Rik,7.1085244567792145,0.7870819346015169,-0.3536369545566208,-0.3286227473930259,-0.6822597019496467,11.741888272735293,1
2310014F06Rik,7.159871336779398,0.5113330500070832,-0.2250665556077098,-0.15826208389500918,-0.383328639502719,15.074099640049809,1
2310043O21Rik,6.000000000002254,0.9813268804194394,-0.27871602802451495,-0.37614848581479987,-0.6548645138393148,9.854868383260392,1
2410089E03Rik,6.280046978823159,0.9190302870290046,-0.6369613607983817,-0.2500368014887333,-0.886998162287115,12.926617710304873,2
2510016G02Rik,3.0000000000180336,0.061543826003574074,0.7369655939913342,-0.3219280948217855,0.4150374991695487,11.463524373271232,1
2510039O18Rik,4.39231742278563,0.7420097898070832,-0.42626475458676616,-0.6076825769850842,-1.0339473315718504,11.392317422778813,1
2600014E21Rik,5.129283016949088,0.06014197973996969,0.5961030582127991,-0.18947779883256166,0.4066252593802374,13.465311308877196,1
2610002M06Rik,3.8073549220679093,0.9417289732059708,-1.40439025455129,0.6674246605988166,-0.7369655939524735,11.096715154488601,1
2610027F03Rik,2.321928094916216,0.6574597800806463,-0.3131578852169783,-0.23703919726181533,-0.5501970824787936,14.603278609868404,1
2610028E06Rik,2.584962500745201,0.4886687756054556,-0.08017034867284284,-0.42884329873253213,-0.509013647405375,14.201970728373128,1
2610307P16Rik,4.000000000009017,0.9087889270134502,-0.14543043950060291,-0.34395440115851017,-0.4893848406591131,15.25794023962129,1
2610507B11Rik,6.858409730666422,0.39767576283045847,-0.38860338711011827,-0.687197757199153,-1.0758011443092712,13.485251009203822,2
2700081O15Rik,4.954196310391529,0.46151966772538483,0.7655347461649602,0.0,0.7655347461649602,12.468369487109552,1
2810032G03Rik,4.247927513451178,0.15151582851142736,-0.5425272343024579,0.09114788803899354,-0.4513793462634643,12.727495069025451,1
2810039B14Rik,7.076815597051899,0.45178548407889646,-0.3743955147204313,-0.29545588346545193,-0.6698513981858832,12.774992908933196,1
2810425M01Rik,6.044394119360639,0.378990700704851,0.7813597133361256,-0.4238077088170076,0.35755200451911806,13.643518018493532,1
2900026A02Rik,4.804589369078563,0.34859554721824554,0.04917280188128653,-0.5409587808474425,-0.49178597896615595,14.569785380346683,2
2900079G21Rik,6.204695468070813,0.47766081181309417,-0.2851690913701224,-0.23081710341774786,-0.5159861947878703,15.596733337739296,2
3010026O09Rik,7.022367813029564,0.16457146708907688,-0.4556794836645526,-0.6057210606728933,-1.061400544337446,12.253552062637493,1
3100003L05Rik,5.357552004621603,0.5488683893886438,-0.3649968167303868,-0.23703919726181533,-0.6020360139922021,15.264735801130143,1
3110009E18Rik,6.375039431348663,0.24411988394693107,-0.2410080994634396,-0.4238077088170076,-0.6648158082804472,14.081233757679856,1
3110057O12Rik,5.3219280948909695,0.07761012104909214,0.19033121208128903,-0.4533656178780907,-0.2630344057968017,12.850577547205633,1
3110062M04Rik,7.988684686772734,0.43920692001166295,-0.3833286394783254,-0.31410859035177485,-0.6974372298301003,12.141787841671036,1
3110082I17Rik,6.436048843405874,0.6312963546290198,-0.3289680025969045,-0.2668599236305994,-0.5958279262275039,13.933063812298425,2
3110083C13Rik,7.876516946565614,0.7795031055900621,-0.5737352451878126,0.0,-0.5737352451878126,10.850186837645852,1
4833412C05Rik,3.5849625007331785,0.2908523999824338,-0.35363695452758126,-0.5260688114912582,-0.8797057660188394,12.693269142893229,1
4833427F10Rik,4.584962500727167,0.11309961591893437,-0.3907899529560921,-0.7369655939524735,-1.1277555469085656,10.434628227636829,1
4921507L20Rik,2.584962500745201,0.20925606683463732,-0.6088092425513574,-0.32192809479719386,-0.9307373373485512,10.62388149001355,1
4921531C22Rik,3.9068905956181363,0.8804843304843305,-0.5193741589481917,-0.6589630818865182,-1.17833724083471,9.712527000439994,1
4930402H24Rik,5.209453365632849,0.4189494921794658,-0.42269107174432197,-0.1622714288623346,-0.5849625006066566,16.38451396139862,1
4930442H23Rik,2.321928094916216,0.9965675057208238,-0.12130629620172206,-0.4405725912955868,-0.5618788874973089,4.169925001450327,1
4930448N21Rik,3.5483323472897017,0.2610407914847661,0.11742604425726778,-0.20451631597822217,-0.0870902717209544,14.31523628339828,7
4930451I11Rik,3.1699250014583424,0.6099163679808841,-0.3293076251774656,-0.53051471653437,-0.8598223417118356,10.93590168226766,1
4930452B06Rik,3.8073549220679093,0.7292259295204311,0.9027027983533369,-0.38187063524197473,0.5208321631113622,15.982102306956762,1
4930452N14Rik,7.4429434958495575,0.9935517152437452,-0.39366384841872315,-0.18057224560410323,-0.5742360940228264,6.965784284663242,1
4930467D21Rik,3.3219280949017893,0.8227308010115932,-0.3959286762400217,-0.662965012500963,-1.0588936887409846,15.111380229360748,1
4930500F10Rik,8.569855608331327,0.7733357784705667,-0.23703919726181533,-0.34792330335004595,-0.5849625006118613,10.271463027904492,1
4930500J02Rik,6.10852445678026,0.2679822943563261,-0.24902754780676684,-0.25054346161094265,-0.4995710094177095,12.089781488354031,1
4930505K14Rik,7.897893009751778,0.1259186135790282,-0.4204111859130715,-0.29677124294874074,-0.7171824288618122,10.097454757642849,2
4930509K18Rik,2.0000000000360676,0.356780959113939,-0.824913293262403,0.0,-0.824913293262403,11.564149489985779,1
4930511M06Rik,5.000000000004508,0.2306195406194313,-0.5849625006066566,-0.34792330332662535,-0.9328858039332819,15.364613467106716,1
4930512B01Rik,6.857980995128816,0.6777509180491226,-0.43928504546133346,-0.10128333581939786,-0.5405683812807314,14.092013802969081,1
4930519F16Rik,4.8579809951325466,0.889828402767843,-0.611434711943907,-0.46948528314708615,-1.0809199950909931,13.836839359748726,1
4930524O08Rik,7.554588851678405,0.17844322917921415,-0.3268103162175427,-0.35908109323572357,-0.6858914094532662,12.854673621863958,1
4930532M18Rik,7.4429434958495575,0.271906872430181,-0.39366384841872315,-0.18057224560410323,-0.5742360940228264,12.314016703901386,1
4930533K18Rik,7.0660891904588485,0.757763261790252,-0.2963930027332198,-0.30932805804720365,-0.6057210607804234,14.042428885500698,1
4930539E08Rik,5.381191019363585,0.5473459240197147,-0.38896974980626164,-0.35630369944926726,-0.7452734492555289,13.301109874322023,2
4930544M13Rik,7.6366246205443735,0.5190357879156314,-0.26303440579371895,-0.4150374991986939,-0.6780719049924129,15.473325241891803,1
4930556G22Rik,6.870364719584638,0.015325994919559695,0.2134036380804441,-0.567040592637065,-0.3536369545566208,9.821773981970727,1
4930578C19Rik,4.247927513451178,0.5853590941483886,1.6724253413526926,-0.6724253418035346,0.999999999549158,14.354387142273916,1
4930578I06Rik,3.0000000000180336,0.543711879175138,-0.3219280948358373,-0.2527660703306347,-0.574694165166472,13.202429966015368,1
4930579D09Rik,5.85798099513006,0.5857838715497024,-0.3286227473930259,-0.38187063524197473,-0.7104933826350006,11.164906926675751,1
4930579M01Rik,2.584962500745201,0.8406193078324226,-0.3765633514060626,-0.34103691776757217,-0.7176002691736347,11.258566033889991,1
4931406G06Rik,5.825413302110728,0.8809271164929364,-0.564414738735337,-0.5418388660932413,-1.1062536048285783,10.886899168184017,3
4932438H23Rik,5.825413302110728,0.10698504732186986,-0.564414738735337,-0.5418388660932413,-1.1062536048285783,12.23743980973307,3
4932443I19Rik,5.285402218865948,0.890739976200306,-1.3719687768661988,-0.0874628411972993,-1.459431618063498,12.135388651579078,1
4933405E24Rik,7.055282435502274,0.9870928555159062,-0.8259705999391025,-0.5525410227227523,-1.3785116226618548,8.994353436859141,1
4933407K13Rik,3.5849625007331785,0.643677044376447,0.0360692547030127,-0.48186900768642277,-0.44579975298341007,14.42580597603674,1
4933408B17Rik,7.0660891904588485,0.8455277032651929,-0.20069735020916424,-0.2587342683578717,-0.45943161856703596,11.705632387361458,1
4933417E11Rik,6.870364719584638,0.5097515787796083,0.2134036380804441,-0.567040592637065,-0.3536369545566208,14.586898413844803,1
4933427D06Rik,6.871775964859549,0.14975889772488424,-0.47283564881320567,-0.4017120072613302,-0.8745476560745358,14.445374513501088,3
4933438A12Rik,5.426264754705453,0.4098079870188407,-0.17833724123643938,-0.2937312030138458,-0.47206844425028516,12.150381968817879,1
5430419D17Rik,3.4227450254897507,0.3992774046161678,-0.1968179562707606,-0.5613036055414166,-0.7581215618121772,14.971475051193929,2
5730522E02Rik,5.37786107682573,0.839858660130719,-0.33225063280264727,-0.24986733188196564,-0.5821179646846129,16.04943702629153,2
6030407O03Rik,2.807354922078214,0.8450942175430749,-0.3504972470063408,-0.3677317843957755,-0.7182290314021162,15.24321118119475,1
6030452D12Rik,1.584962500769246,0.2320702402957486,0.6835263350397721,-0.26848883587022343,0.4150374991695487,11.294046313271558,1
6330403A02Rik,6.491853096331278,0.30235680461563585,-0.40209844344601486,-0.9004643260025371,-1.302562769448552,14.024533696997619,1
6330408A02Rik,1.584962500769246,0.2969605119137829,-0.7004397179098911,-0.7776075782341785,-1.4780472961440696,12.784225860426272,1
6330409D20Rik,6.9886846867733015,0.19611164891900612,0.46190410424224077,0.019628806746261884,0.48153291098850265,11.247334178028789,1
6330416G13Rik,6.5704749995374785,0.1074550291360527,-0.27613417079944463,-0.430003914819488,-0.7061380856189325,10.793094933092696,3
6330549D23Rik,7.219168520463129,0.4443871727845072,-0.32192809480721274,-0.5849625005207819,-0.9068905953279947,13.559138055642396,1
6430548M08Rik,5.974101882667688,0.6488559306668601,-0.38073070838748385,-0.32242747007724887,-0.7031581784647328,12.57742942569572,3
6430550D23Rik,4.906890595613327,0.8125484521163885,-0.537656785798013,-0.7062687966493622,-1.2439255824473752,12.8245610299703,1
6430628N08Rik,7.294620748892545,0.4308231173380035,-0.19264507791377095,-0.3334237336656519,-0.5260688115794229,12.401946123976565,1
6530402F18Rik,6.9886846867733015,0.3076729136902261,-0.9219974876401624,-0.34103691763258315,-1.2630344052727456,11.838022058304585,1
7530416G11Rik,6.894817763309156,0.953419363743013,-0.4727529970528648,-0.3293076251774656,-0.8020606222303304,9.398743691938407,1
8030451A03Rik,5.930737337565251,0.6318837249382432,-0.44930740128934493,-0.27417496338092506,-0.7234823646702699,15.967541498658267,1
8430408G22Rik,2.0000000000360676,0.2072042836281032,-0.2410080994634396,-0.5334321999637259,-0.7744402994271655,10.318542809702837,1
9030617O03Rik,8.731319031025404,0.7795429939962599,-0.4222330006098364,-0.43440282404439634,-0.8566358246542327,14.714191844977236,1
9030622O22Rik,1.584962500769246,0.32857444476840636,0.3119440062663741,0.1876270031513354,0.4995710094177095,14.996164508472717,1
9030624J02Rik,5.997376478186006,0.4583348947598526,-0.38504362528430613,-0.24980623444299788,-0.634849859727304,14.830069080052025,6
9130011E15Rik,1.584962500769246,0.011006596363320749,-0.27417496338092506,-0.42626475458676616,-0.7004397179676912,10.98655314975673,1
9130204K15Rik,5.80735492206018,0.7951914420378118,-0.1520030934183333,-0.46948528319846417,-0.6214883766167975,14.239076367702301,1
9330154J02Rik,5.64385618977761,0.9694822306103554,0.9999999996994384,-0.3755091350028501,0.6244908646965883,9.743151394112669,1
9330162012Rik,2.321928094916216,0.9730538922155688,-0.25583890439459916,-0.33816873583769425,-0.5940076402322934,7.754887502164136,1
9430041J12Rik,3.9741836158016843,0.6229077327431181,0.9091216177143766,0.2363764984426846,1.1454981161570612,14.21722173234305,2
9530026P05Rik,6.169925001444316,0.8839712349934625,-0.09432738253581407,-0.351472370447596,-0.44579975298341007,15.25288714108592,1
9530059O14Rik,3.4594316186504126,0.5067552363207589,-0.6307661901694568,-0.36923380952998164,-0.9999999996994384,15.741861945943205,1
9630028H03Rik,7.741466986401821,0.2555915418273651,-0.2944473584150017,-0.3016556997977974,-0.5961030582127991,16.031873475119863,1
9830107B12Rik,4.3219280948945755,0.7308315116184925,-0.32650082463080693,-0.3048545814745387,-0.6313554061053457,12.698921662339835,1
9930038B18Rik,5.64385618977761,0.5524661508704062,-0.2872819520363208,-0.2976805485846483,-0.5849625006209691,11.854089179870613,1
A330043C09Rik,5.129283016949088,0.0878401852924146,0.5961030582127991,-0.18947779883256166,0.4066252593802374,11.567005370247081,1
