gene_name,size.log2,rel_pos,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio,distance.log2,count
0610040F04Rik,5.16992500144632,0.6876614141873827,0.25153876695932453,0.18057224561919033,0.43211101257851486,14.74467619175379,1
1110018N20Rik,3.70043971815219,0.23328398716999754,0.21572869099080028,0.5305147165754726,0.7462434075662728,10.884933647949838,1
1190005I06Rik,5.099736006137365,0.5708033155163065,-0.7349811346763596,-0.4973813303084233,-1.232362464984783,14.163735825606325,3
1500015A07Rik,2.6961587114117074,0.9722776668884454,0.4190516860698085,0.14787618718852227,0.5669278732583308,8.548892625211774,2
1520401A03Rik,5.64385618977761,0.09208342677730433,-0.39366384841872315,0.5563933484338632,0.16272950001514008,11.003517912108672,1
1600012H06Rik,5.700439718143866,0.41553026586873343,0.4918530961994314,0.20858662176825982,0.7004397179676912,13.048316574158491,1
1700007G11Rik,6.321928094889166,0.10141515372799839,0.6553518284808795,0.15200309342215002,0.8073549219030295,15.56063137431509,1
1700013N06Rik,6.475642357485116,0.10064869925767404,0.5674212710060438,0.12174080418334149,0.6891620751893852,12.139021649112864,2
1700020L24Rik,4.169925001450327,0.7987030174695606,-0.7004397179098911,-0.3370349871193805,-1.0374747050292716,10.570804437724592,1
1700021F05Rik,4.700439718146641,0.22739395159261308,0.24285652385891082,0.1901028833548568,0.43295940721376763,12.141787841671036,1
1700021L23Rik,4.459431618643855,0.7862801013941698,0.38187063524197473,0.3286227473930259,0.7104933826350006,11.397674632948322,1
1700023F06Rik,6.491853096331278,0.11987659762009696,0.6655809607455891,0.20435849846476362,0.8699394592103528,10.672425341971584,1
1700029I15Rik,3.1699250014583424,0.9110181311018131,-0.36257007931927987,-0.2927817491615996,-0.6553518284808795,9.317412613765095,1
1700029J07Rik,3.0000000000180336,0.8800202760664431,-0.09310940433136894,1.4150374986777208,1.3219280943463518,11.587308728333591,1
1700034E13Rik,7.09803208296158,0.7524623675896673,0.39366384841872315,0.08365792903477837,0.4773217774535015,12.37937836707129,1
1700039E22Rik,6.129283016947028,0.6980340760157274,0.9175378395565768,-0.028569152191113223,0.8889686873654635,11.75488750216351,1
1700040L02Rik,3.9068905956181363,0.7869552734833787,0.3400754415592716,-0.2515387669684846,0.08853667459078701,14.579787329526997,1
1700044C05Rik,2.321928094916216,0.08745729086300011,-0.43812111233094164,0.42084312090117537,-0.01727799142976627,11.632086412835227,1
1700057H15Rik,4.769579405559348,0.2362892657162146,0.38695399680331377,0.05180708360503147,0.43876108040834527,13.713857647421815,2
1700061E18Rik,2.321928094916216,0.9173982442138867,-0.6194693650076213,0.04714951258218053,-0.5723198524254407,8.693419615793513,2
1700063D05Rik,6.0620606559174215,0.45606843124596513,-0.3417514343967704,-0.32817356690143207,-0.6699250012982025,12.783675524098305,2
1700086L19Rik,7.238404739326034,0.43322267620020427,-0.32192809484492996,-0.1101829177335849,-0.43211101257851486,12.728345714710997,1
1700101E01Rik,1.584962500769246,0.8777750024599408,0.7776075784918027,-0.29218075143933186,0.48542682705247087,13.979067871480519,1
1700111N16Rik,7.3128829552852626,0.058943154596961464,0.4043902550274736,-0.16992500142227487,0.2344652536051987,13.651612331236082,1
1700112E06Rik,4.916445007089331,0.2899094843868497,-0.06645520615850142,-0.37354490545609753,-0.44000011161459895,17.13820901254499,2
1700123O21Rik,7.000000000001127,0.8743264835940694,0.25583890439459916,0.121015400946856,0.37685430534145514,11.723660944410026,1
1700124L16Rik,6.870364719584638,0.5870033274613428,0.4513793462634643,0.08365792903477837,0.5350372752982426,11.043027283594617,1
1810006J02Rik,1.584962500769246,0.776440490726205,-0.5693656455942596,0.34958443774015463,-0.219781207854105,11.908767882849226,1
1810009J06Rik,10.817783121774614,0.7247754198672048,0.38565369244316733,0.15200309342723886,0.5376567858704062,11.045759661382752,1
1810062O18Rik,7.515699838284831,0.9594169463087249,0.2868811477361298,0.29808135288884663,0.5849625006249765,10.18115225686569,1
2010111I01Rik,5.9744936510599,0.6223402567568426,-0.6716306914352606,-0.47742569054050665,-1.149056381975767,16.279771762683453,7
2210011C24Rik,4.000000000009017,0.4217515548831736,0.9652345815042023,-0.148098638951093,0.8171359425531093,11.292896755409231,1
2210408F21Rik,7.400879436283038,0.0044691168331226815,-1.1876270027261508,-0.16992500134212518,-1.357552004068276,9.079484783827082,1
2310002F09Rik,7.000000000001127,0.9814589266976466,0.38994651819818893,0.36678233058639376,0.7567288487845827,10.950555897047584,1
2310022B05Rik,7.400879436283038,-0.0008859918362180806,-0.567040592550236,-0.5849625004539907,-1.1520030930042267,4.807354922062757,1
2310030G06Rik,4.7548875021688115,0.7843028624192059,0.4405725912955868,0.21150410515919782,0.6520766964547846,11.18982455888008,1
2310043O21Rik,4.584962500727167,0.7635007057874571,-0.4753380094478855,-0.148098638951093,-0.6234366483989785,13.517669388133823,1
2410004B18Rik,6.523561956058581,0.712713823393435,0.3318435637013341,0.11395618928207596,0.44579975298341007,11.601306526121887,1
2600014E21Rik,8.719635437043086,0.4045226130653266,0.3698425476827819,0.20040544882433223,0.5702479965071141,13.363308865379992,2
2610015P09Rik,6.894817763309156,0.9869450034388771,-0.6048620580559292,0.0,-0.6048620580559292,10.00140819439295,1
2610027K06Rik,3.0000000000180336,0.8909160271082985,0.43493705664701227,0.019628806746261884,0.45456586339327415,12.247037418788612,1
2610034M16Rik,3.3219280949017893,0.6556744190036631,0.823122237433414,0.6858914093345958,1.5090136467680098,15.292645167478986,1
2610035D17Rik,4.471035707709456,0.6043546186003718,-0.7600902451470768,-0.4101473170621329,-1.1702375622092096,15.398020822500674,8
2610203C20Rik,6.144161219610437,0.4056291390728477,-0.19043605537656955,-0.22130208777249688,-0.4117381431490664,15.014837073535332,4
2700033N17Rik,2.584962500745201,0.8647148871029467,0.47130571883421113,0.156725503663107,0.6280312224973181,9.465566404809604,1
2700049A03Rik,6.539158811109583,0.9308225069032637,0.44745897690127223,0.019108822945173576,0.4665677998464458,12.89954574499537,1
2810004N23Rik,6.339850002886406,0.779576497795765,0.44251823560323567,0.2262758557841621,0.6687940913873978,12.574593527337635,1
3110009E18Rik,4.151890374107499,0.5229148474690853,-0.2546367844739683,-0.05568055443803918,-0.3103173389120075,14.413060170003977,2
3110082I17Rik,4.523561956063285,0.23170394127697755,-0.7369655938914068,-0.9328858035169199,-1.6698513974083267,14.56712424266015,1
4732471J01Rik,6.794415866351406,0.714765100671141,-0.5986374374782409,-0.1750867065049042,-0.7737241439831452,10.409390936137807,1
4833428L15Rik,3.9068905956181363,0.1890250456841879,-0.48542682705247087,-0.3743955146593647,-0.8598223417118356,11.780129619625347,1
4921507P07Rik,5.554588851680707,0.48152213684595685,0.47130571883421113,0.06926266242602752,0.5405683812602387,13.683871868622616,1
4921518K17Rik,3.1699250014583424,0.10028121331258362,0.8687554664379875,0.1622714288623346,1.031026895300322,11.842743180731697,1
4930404N11Rik,4.169925001450327,0.4534005037783375,0.6166713602812255,0.1488633858837347,0.7655347461649602,11.579315937580061,1
4930408O17Rik,4.954196310391529,0.05836766725524818,-0.6571122862739855,-0.3081222952302167,-0.9652345815042023,9.216745858195548,1
4930419G24Rik,6.9682155459112325,0.6437216034739254,-0.43632112781523014,-0.3700653228238821,-0.8063864506391123,13.71530022306709,11
4930444A19Rik,8.224001674198588,0.10150899270560722,0.3833286394783254,0.1805722456135329,0.5639008850918583,13.154026940926512,1
4930461G14Rik,6.491853096331278,0.7790785907859079,0.25054346161094265,0.19525629137246742,0.44579975298341007,11.99293833616585,1
4930469K13Rik,5.871786094471057,0.5028267479567317,0.555144497071544,-0.023201305753064144,0.5319431913184798,14.737832613802535,2
4930470P17Rik,3.453445297819888,0.37755178766119024,0.4113510134654861,0.011319864068090602,0.4226708775335767,13.285618257324165,2
4930478K11Rik,6.233038230700281,0.503944989315654,0.6015814748068952,-0.06054590844849528,0.5410355663583999,13.144219818574605,2
4930486F22Rik,8.438791852578676,0.31048628716294074,-0.9615258518159688,-0.34103691763258315,-1.302562769448552,12.717676423066418,1
4930511M06Rik,6.247927513445484,0.1897486635108395,-0.2872819520363208,-0.18220333118783227,-0.46948528322415306,15.08318843207108,1
4930519F16Rik,5.285402218865948,0.26558794075791914,0.11103131236737063,0.43493705664701227,0.5459683690143828,15.10627666302736,1
4930550C17Rik,4.584962500727167,0.035114325711619224,0.7045441162673822,0.09515723301941126,0.7997013492867935,9.818582177481018,1
4931414P19Rik,2.584962500745201,0.9532863402552867,0.2105669859116696,0.15200309342723886,0.3625700793389085,10.259743263690899,1
4931423N10Rik,3.1699250014583424,0.10590231410931142,1.155278225116568,0.08572987400889776,1.241008099125466,12.718746909901085,1
4931429I11Rik,3.70043971815219,0.21609411893160818,0.2571578394396754,0.33948646620993217,0.5966443056496076,13.950647019424997,1
4932418E24Rik,6.189824558881994,0.2656162907361302,0.6674246607559728,-0.0824621601762574,0.5849625005797154,12.80332391904151,1
4933400F21Rik,5.000000000004508,0.8857647342090479,-0.8155754286133796,-0.4739311881079933,-1.289506616721373,12.060020354507886,1
4933407E24Rik,8.29001884693308,0.696351136964569,-0.121015400946856,-0.3219280948422782,-0.44294349578913417,11.487337615207233,1
4933423P22Rik,5.399640810764483,0.7550231253317159,-0.652663063648885,-0.3236840787492813,-0.9763471423981662,9.020337502395941,2
4933427D06Rik,7.6366246205443735,0.39286304615328105,0.3985493764111301,0.16438681787409504,0.5629361942852251,15.969678808370496,1
4933428G20Rik,3.663256306364743,0.8550859334661061,0.6248639478070956,0.2037567542644947,0.8286207020715903,10.936770076311124,5
4933434E20Rik,5.672425341974325,0.8868234271643088,-0.8171359425531093,-0.4854268268954427,-1.302562769448552,11.194756854422309,1
5031425F14Rik,7.36632221424669,0.2972561941575312,0.3765633514060626,0.057333175058355834,0.43389652646441845,12.195679785496012,1
5031439G07Rik,5.258526653589142,0.4860269464157153,-0.7319715566765923,-0.2751094277074889,-1.0070809843840813,13.4206619669278,5
5033403F01Rik,6.169925001444316,0.825,0.6300503901281485,-0.0450878895214919,0.5849625006066566,10.726218159332284,1
5033426O07Rik,3.8571227588471446,0.4409493048729111,-0.4646804381018738,-0.58246907419468,-1.0471495122965537,9.63919977263907,2
5430402O13Rik,5.554588851680707,0.6150766557010738,0.47130571883421113,0.06926266242602752,0.5405683812602387,13.59840149706874,1
5430405H02Rik,5.044394119362825,0.2355828763488413,-0.42884329873253213,-0.2410080994533511,-0.6698513981858832,12.379107565561176,1
5430435G22Rik,4.247927513451178,0.43328779599271405,0.607682577103162,-0.09310940437645343,0.5145731727267085,13.701414768331636,1
5830418P13Rik,4.584962500727167,0.6801257137373447,-0.2756344425694093,-0.2181801700082101,-0.4938146125776194,13.702713811001432,1
