index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
9mo.2mo.log_ratio.mean.atac,1,0.16196152240009942,82,0.0,13,0.0027873450261238285
18mo.2mo.log_ratio.mean.atac,2,0.06462065742713972,9,0.008465139236839418,3,0.06729225462813576
count.atac,3,0.053392790594779214,1,0.22647130684503772,160,0.0
gene_length.meta,4,0.05263295492737922,2,0.04711474549076722,1,0.6263689640142608
loop_size.log.min.loops,5,0.036696963650809385,70,0.0,72,0.0
9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,6,0.021737376371332037,4,0.01791681685382139,86,0.0
9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,7,0.01591590847327171,54,0.0,57,0.0
18mo.9mo.contact.log_ratio.mean.0-5kb.enhancer_peak,8,0.015855693548725763,249,0.0,249,0.0
18mo.9mo.activity.log_ratio.min.0-5kb.enhancer_peak,9,0.012929352079563515,237,0.0,237,0.0
18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,10,0.007936418785686402,220,0.0,204,0.0
18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_DMR,11,0.007599061507801219,151,0.0,152,0.0
18mo.9mo.activity.log_ratio.mean.0-5kb.enhancer_peak,12,0.006915452230068576,234,0.0,234,0.0
18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_peak,13,0.0036532180505659574,141,0.0,143,0.0
18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,14,0.003386992203213831,19,0.0,15,0.0
18mo.2mo.log_ratio.DAR,15,0.0,12,0.0,23,0.0
size.log2.DMR,16,0.0,10,0.0,26,0.0
count.DAR,17,0.0,11,0.0,24,0.0
18mo.9mo.log_ratio.DAR,18,0.0,5,0.012604364862532481,22,0.0
rel_pos.DMR,19,0.0,14,0.0,39,0.0
rel_pos.DAR,20,0.0,21,0.0,20,0.0
count.enhancer_peak,21,0.0,15,0.0,19,0.0
18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,22,0.0,16,0.0,18,0.0
18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,23,0.0,17,0.0,17,0.0
18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,24,0.0,18,0.0,16,0.0
9mo.2mo.log_ratio.DAR,25,0.0,13,0.0,21,0.0
9mo.2mo.log_ratio.DMR,26,0.0,22,0.0,27,0.0
18mo.9mo.log_ratio.DMR,27,0.0,23,0.0,28,0.0
18mo.2mo.log_ratio.DMR,28,0.0,36,0.0,29,0.0
count.DMR,29,0.0,26,0.0,33,0.0
Qanova.mean.loops,30,0.0,27,0.0,34,0.0
Qanova.median.loops,31,0.0,28,0.0,35,0.0
Qanova.std.loops,32,0.0,29,0.0,36,0.0
Qanova.max.loops,33,0.0,30,0.0,37,0.0
Qanova.min.loops,34,0.0,31,0.0,38,0.0
Tanova.mean.loops,35,0.0,32,0.0,31,0.0
Tanova.median.loops,36,0.0,33,0.0,25,0.0
Tanova.std.loops,37,0.0,34,0.0,65,0.0
distance.log2.DMR,38,0.0,25,0.0,32,0.0
9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,39,0.0,39,0.0,41,0.0
9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,40,0.0,40,0.0,43,0.0
9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,41,0.0,41,0.0,44,0.0
9mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,42,0.0,42,0.0,45,0.0
18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,43,0.0,43,0.0,46,0.0
18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,44,0.0,44,0.0,11,0.007825724341991283
18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,45,0.0,7,0.010661964298637177,47,0.0
18mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,46,0.0,45,0.0,48,0.0
18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,47,0.0,46,0.0,49,0.0
18mo.2mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,48,0.0,47,0.0,50,0.0
18mo.9mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,49,0.0,48,0.0,51,0.0
18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,50,0.0,49,0.0,52,0.0
18mo.9mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,51,0.0,50,0.0,53,0.0
18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,52,0.0,66,0.0,69,0.0
18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,53,0.0,64,0.0,66,0.0
18mo.9mo.activity.log_ratio.count.20kb-5Mb.enhancer_peak,54,0.0,53,0.0,56,0.0
9mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,55,0.0,55,0.0,58,0.0
9mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,56,0.0,56,0.0,59,0.0
9mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,57,0.0,57,0.0,60,0.0
9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,58,0.0,58,0.0,61,0.0
9mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,59,0.0,59,0.0,62,0.0
18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,60,0.0,60,0.0,63,0.0
18mo.2mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,61,0.0,61,0.0,64,0.0
18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,62,0.0,51,0.0,12,0.006906960642981247
18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,63,0.0,63,0.0,54,0.0
Tanova.max.loops,64,0.0,35,0.0,99,0.0
18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,65,0.0,65,0.0,67,0.0
18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,66,0.0,24,0.0,68,0.0
18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,67,0.0,20,0.0,30,0.0
18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,68,0.0,52,0.0,55,0.0
loop_size.log.mean.loops,69,0.0,111,0.0,127,0.0
loop_size.log.median.loops,70,0.0,67,0.0,113,0.0
loop_size.log.std.loops,71,0.0,68,0.0,70,0.0
loop_size.log.max.loops,72,0.0,69,0.0,71,0.0
min_distance.log.mean.loops,73,0.0,71,0.0,73,0.0
min_distance.log.median.loops,74,0.0,72,0.0,74,0.0
min_distance.log.std.loops,75,0.0,73,0.0,75,0.0
min_distance.log.max.loops,76,0.0,74,0.0,76,0.0
min_distance.log.min.loops,77,0.0,75,0.0,77,0.0
count.loops,78,0.0,76,0.0,78,0.0
9mo.2mo.log_ratio.mcg_genebody,79,0.0,77,0.0,79,0.0
