index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
18mo.2mo.log_ratio.mch_genebody,1,0.22170368798635343,5,0.024151392838103927,11,0.024371060302173914
9mo.2mo.log_ratio.mch_genebody,2,0.16722722496114034,8,0.022351713911153166,4,0.06603579022792457
9mo.2mo.log_ratio.min.atac,3,0.14110376108836367,42,0.0,22,0.00641212076227031
18mo.2mo.log_ratio.min.atac,4,0.10963993281471987,50,0.0,3,0.0693643988037421
18mo.2mo.log_ratio.mcg_genebody,5,0.06503773102988425,10,0.017012476256373095,17,0.009000440726631352
9mo.2mo.log_ratio.mean.atac,6,0.060874146212696455,43,0.0,1,0.21429869794215772
gene_length.meta,7,0.056200571930494304,19,0.005996268312676731,8,0.02799111763615971
9mo.2mo.log_ratio.DMR,8,0.055732239461727034,16,0.006396733490573043,24,0.006044686905156776
18mo.9mo.log_ratio.mch_genebody,9,0.046510402993302516,46,0.0,70,0.0
9mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,10,0.045915133405678224,55,0.0,12,0.016635389869928657
18mo.9mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,11,0.03718246288037597,4,0.025621898105705004,5,0.061352381972651644
9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,12,0.03522652203447069,54,0.0,30,0.0
9mo.2mo.log_ratio.mcg_genebody,13,0.03234220815884521,9,0.01891022955735164,25,0.005840153799946163
18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,14,0.02485387246083196,57,0.0,32,0.0
size.log2.DMR,15,0.024697558409290665,86,0.0,62,0.0
18mo.2mo.T.median.loops,16,0.01755831765251727,79,0.0,91,0.0
18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,17,0.01570702310034047,59,0.0,71,0.0
9mo.2mo.log_ratio.max.atac,18,0.014496340703881368,72,0.0,6,0.057445387989445
18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,19,0.014273346474640396,61,0.0,19,0.008127788725571555
9mo.2mo.log_ratio.DAR,20,0.01361378447087081,91,0.0,41,0.0
log2_distance.min.atac,21,0.013130802273660099,63,0.0,66,0.0
min_distance.log.median.loops,22,0.009971944294692548,40,0.0,50,0.0
count.enhancer_peak,23,0.009026939061537287,83,0.0,27,0.0021649665289985194
18mo.2mo.log_ratio.DMR,24,0.008752365167805198,17,0.006365276014916104,38,0.0
18mo.9mo.log_ratio.min.atac,25,0.008214110864377696,47,0.0,53,0.0
18mo.9mo.T.median.loops,26,0.00801358479466397,74,0.0,94,0.0
9mo.2mo.log_ratio.std.atac,27,0.007894231739481788,39,0.0,52,0.0
18mo.9mo.Q.min.loops,28,0.007726525024885609,76,0.0,87,0.0
18mo.2mo.T.mean.loops,29,0.007557358985851982,80,0.0,92,0.0
9mo.2mo.Q.median.loops,30,0.007542805843158086,53,0.0,82,0.0
18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,31,0.007285759274187677,60,0.0,7,0.030517313915180404
18mo.9mo.log_ratio.mean.atac,32,0.006721465671603949,48,0.0,9,0.025556182828872134
18mo.9mo.Q.std.loops,33,0.005995274873405787,75,0.0,86,0.0
18mo.2mo.log_ratio.std.atac,34,0.005985247885790409,51,0.0,16,0.010554907405691379
min_distance.log.min.loops,35,0.005882179286779449,41,0.0,49,0.0
