index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
9mo.2mo.log_ratio.max.atac,1,0.16179843708467664,33,0.0,2,0.14019913827216127
9mo.2mo.log_ratio.mch_genebody,2,0.1383577520472661,32,0.0,33,0.0
18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,3,0.044995274680902565,17,0.0,6,0.02398089146180265
18mo.9mo.log_ratio.mch_genebody,4,0.028293628321936066,9,0.005341772070234204,4,0.02871614131154368
9mo.2mo.Q.min.loops,5,0.027113476527370693,20,0.0,8,0.012560101090501444
18mo.9mo.Q.min.loops,6,0.022602817324774427,4,0.02815448916482739,22,0.0
9mo.2mo.Q.max.loops,7,0.020064801397506674,15,0.0,20,0.0
loop_size.log.mean.loops,8,0.018603931090259925,31,0.0,7,0.015871003751495926
18mo.9mo.Q.std.loops,9,0.011047510732666905,5,0.021658832653437866,21,0.0
18mo.9mo.Q.mean.loops,10,0.005048343598801258,6,0.021354357282137904,24,0.0
9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,11,0.0034072553905915783,16,0.0,13,0.0
gene_length.meta,12,0.0,2,0.03283721082369753,1,0.28928866168579054
distance.log2.DMR,13,0.0,11,0.0,15,0.0
18mo.2mo.Q.median.loops,14,0.0,7,0.012900215884422491,25,0.0
18mo.2mo.Q.mean.loops,15,0.0,12,0.0,16,0.0
18mo.2mo.log_ratio.DMR,16,0.0,13,0.0,12,0.0
18mo.9mo.log_ratio.DMR,17,0.0,3,0.028276581649268672,17,0.0
9mo.2mo.Q.median.loops,18,0.0,18,0.0,18,0.0
9mo.2mo.Q.mean.loops,19,0.0,19,0.0,19,0.0
18mo.9mo.Q.max.loops,20,0.0,14,0.0,11,0.002290761411974301
18mo.9mo.Q.median.loops,21,0.0,8,0.009005721242390675,23,0.0
count.DMR,22,0.0,1,0.09175195630474343,14,0.0
9mo.2mo.Q.std.loops,23,0.0,21,0.0,9,0.010299869974658477
Qanova.max.loops,24,0.0,24,0.0,29,0.0
Qanova.mean.loops,25,0.0,25,0.0,3,0.04156981677337756
Tanova.max.loops,26,0.0,26,0.0,26,0.0
Qanova.std.loops,27,0.0,27,0.0,5,0.025608220727084796
Qanova.min.loops,28,0.0,23,0.0,27,0.0
Qanova.median.loops,29,0.0,22,0.0,28,0.0
Tanova.std.loops,30,0.0,10,0.004395617309392506,30,0.0
Tanova.min.loops,31,0.0,30,0.0,31,0.0
Tanova.median.loops,32,0.0,28,0.0,32,0.0
Tanova.mean.loops,33,0.0,29,0.0,10,0.005023334717721137
