index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
9mo.2mo.log_ratio.mch_genebody,1,0.3174294351648927,9,0.018952185198194617,4,0.07679434093795892
18mo.2mo.activity.log_ratio.count.0-10kb.enhancer_peak,2,0.18060752696682114,18,0.0025208311594626586,9,0.03915727044113338
9mo.2mo.log_ratio.mean.atac,3,0.17377095517028085,13,0.009570955225129837,1,0.2642011773858546
gene_length.meta,4,0.1675890117977292,1,0.1090392473728488,11,0.03030132812746117
9mo.2mo.log_ratio.mcg_genebody,5,0.1611054678367447,3,0.06058979856597577,16,0.023788796189028873
18mo.2mo.log_ratio.mch_genebody,6,0.12539506894055297,4,0.0570498630635244,18,0.02023602924757676
18mo.9mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,7,0.123690862636431,29,0.0,2,0.10686690562799221
18mo.2mo.activity.log_ratio.std.20kb-1Mb.enhancer_peak,8,0.10113190209370934,40,0.0,42,0.0
log2_distance.std.atac,9,0.0784664302867979,7,0.02794315134706058,45,0.0
log2_distance.mean.atac,10,0.07700432225821177,5,0.03244991045235613,24,0.007435582214213569
18mo.9mo.Q.median.loops,11,0.07628823049010738,12,0.011166226743649312,32,0.002540914861866734
18mo.9mo.Q.std.loops,12,0.06265882191948449,73,0.0,69,0.0
18mo.9mo.log_ratio.std.atac,13,0.060445241543379206,42,0.0,47,0.0
9mo.2mo.Q.max.loops,14,0.045833073173509646,21,0.0,17,0.02205741821100355
9mo.2mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,15,0.039663276517336754,51,0.0,73,0.0
18mo.2mo.log_ratio.mcg_genebody,16,0.0391760835631044,47,0.0,15,0.024032373178107507
count.atac,17,0.036401717973161545,2,0.07258657680034829,30,0.004050045867866693
a_length.log.std.loops,18,0.03620257599208426,34,0.0,27,0.006457354172424292
18mo.9mo.log_ratio.mch_genebody,19,0.0354190826297078,16,0.0037439855967431944,43,0.0
18mo.2mo.contact.log_ratio.std.20kb-1Mb.enhancer_peak,20,0.02844166309939284,37,0.0,10,0.037441961627367806
18mo.2mo.Q.min.loops,21,0.024450662060046483,66,0.0,64,0.0
18mo.2mo.T.median.loops,22,0.021446498487926655,69,0.0,66,0.0
18mo.9mo.log_ratio.mean.atac,23,0.02108364343891733,8,0.0198111073136788,6,0.055673748351291276
Tanova.median.loops,24,0.019963083691296027,28,0.0,35,0.0
9mo.2mo.log_ratio.DMR,25,0.019385087361693688,62,0.0,60,0.0
Qanova.median.loops,26,0.01910933575125162,27,0.0,23,0.007582763293346299
18mo.9mo.T.min.loops,27,0.018333871709341646,74,0.0,70,0.0
18mo.2mo.activity.log_ratio.max.20kb-1Mb.enhancer_peak,28,0.01741551181303771,45,0.0,25,0.0069884251316075395
18mo.9mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,29,0.014419847428441131,36,0.0,44,0.0
18mo.9mo.contact.log_ratio.min.20kb-1Mb.enhancer_peak,30,0.013547829542560534,72,0.0,28,0.006160045994586336
9mo.2mo.activity.log_ratio.count.0-10kb.enhancer_peak,31,0.013143136933819041,64,0.0,38,0.0
18mo.2mo.log_ratio.mean.atac,32,0.011277941828460829,14,0.008793334673828031,14,0.026905078425676004
9mo.2mo.T.skew.loops,33,0.01056380428680852,26,0.0,33,0.0
a_length.log.max.loops,34,0.010102426842893522,30,0.0,7,0.049487510223616145
a_length.log.min.loops,35,0.008670174541538891,33,0.0,26,0.006895023768846015
18mo.2mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,36,0.008296461192787253,43,0.0,21,0.008336793311297401
9mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,37,0.0077352357968472184,50,0.0,12,0.029448363587368524
9mo.2mo.log_ratio.std.atac,38,0.00716653159316745,44,0.0,49,0.0
9mo.2mo.Q.min.loops,39,0.006827641923520551,23,0.0,63,0.0
18mo.2mo.contact.log_ratio.mean.20kb-1Mb.enhancer_peak,40,0.004089525775503303,39,0.0,20,0.009389247473405951
9mo.2mo.Q.median.loops,41,0.0035615198420459637,22,0.0,74,0.0
9mo.2mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,42,0.0025857484632368644,19,0.0022430512572838767,13,0.02895267898397758
18mo.2mo.Q.std.loops,43,0.0023941993539164552,67,0.0,5,0.06401454825354586
18mo.9mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,44,0.0021816343526890464,25,0.0,3,0.10439063051935198
18mo.9mo.log_ratio.DMR,45,0.0018334923096311165,76,0.0,59,0.0
9mo.2mo.Q.skew.loops,46,0.001607170874544643,24,0.0,75,0.0
count.DMR,47,0.0,63,0.0,61,0.0
18mo.2mo.Q.mean.loops,48,0.0,10,0.015868853357863366,19,0.017899386270909694
18mo.2mo.Q.median.loops,49,0.0,65,0.0,76,0.0
count.DAR,50,0.0,59,0.0,57,0.0
18mo.9mo.log_ratio.DAR,51,0.0,57,0.0,55,0.0
18mo.2mo.log_ratio.std.atac,52,0.0,20,0.0010259575318309448,46,0.0
18mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,53,0.0,11,0.011427075338196466,31,0.0028028475219686365
18mo.2mo.contact.log_ratio.min.20kb-1Mb.enhancer_peak,54,0.0,38,0.0,50,0.0
18mo.2mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,55,0.0,41,0.0,41,0.0
18mo.2mo.log_ratio.DMR,56,0.0,60,0.0,58,0.0
9mo.2mo.log_ratio.DAR,57,0.0,58,0.0,56,0.0
18mo.9mo.T.skew.loops,58,0.0,75,0.0,71,0.0
18mo.2mo.T.std.loops,59,0.0,71,0.0,68,0.0
18mo.2mo.T.max.loops,60,0.0,68,0.0,65,0.0
18mo.2mo.log_ratio.DAR,61,0.0,56,0.0,54,0.0
9mo.2mo.contact.log_ratio.std.20kb-1Mb.enhancer_peak,62,0.0,55,0.0,29,0.004770873677481459
9mo.2mo.contact.log_ratio.median.20kb-1Mb.enhancer_peak,63,0.0,54,0.0,53,0.0
9mo.2mo.contact.log_ratio.mean.20kb-1Mb.enhancer_peak,64,0.0,53,0.0,52,0.0
9mo.2mo.activity.log_ratio.std.20kb-1Mb.enhancer_peak,65,0.0,52,0.0,62,0.0
18mo.2mo.T.min.loops,66,0.0,70,0.0,67,0.0
18mo.9mo.T.std.loops,67,0.0,61,0.0,72,0.0
9mo.2mo.Q.std.loops,68,0.0,17,0.0034078772511547807,8,0.04185633251191039
18mo.9mo.activity.log_ratio.max.20kb-1Mb.enhancer_peak,69,0.0,15,0.0059045542542419584,37,0.0
a_length.log.median.loops,70,0.0,32,0.0,39,0.0
a_length.log.mean.loops,71,0.0,31,0.0,22,0.007827680660548194
Tanova.min.loops,72,0.0,6,0.030649834129458493,36,0.0
9mo.2mo.activity.log_ratio.count.20kb-1Mb.enhancer_peak,73,0.0,48,0.0,34,0.0
9mo.2mo.activity.log_ratio.max.20kb-1Mb.enhancer_peak,74,0.0,49,0.0,40,0.0
18mo.9mo.log_ratio.mcg_genebody,75,0.0,35,0.0,51,0.0
18mo.2mo.activity.log_ratio.count.20kb-1Mb.enhancer_DMR,76,0.0,46,0.0,48,0.0
