index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
18mo.2mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,1,0.17628654617650877,51,0.0,19,0.02408690588043418
18mo.2mo.log_ratio.mch_genebody,2,0.1275459590317381,43,0.0,38,0.008386912959234398
9mo.2mo.log_ratio.mch_genebody,3,0.11814440899323025,13,0.01267520820769138,46,0.003821173882184974
count.DAR,4,0.10076141603061022,15,0.011214279409564916,44,0.0053044771068900985
18mo.9mo.Q.std.loops,5,0.055216157715012266,49,0.0,17,0.03297130375209978
a_length.log.max.loops,6,0.05515418905790589,54,0.0,8,0.06155652542446846
a_length.log.min.loops,7,0.03698659814931544,55,0.0,25,0.019575444396092243
18mo.2mo.log_ratio.std.atac,8,0.03612651264623266,62,0.0,31,0.013074545778411013
18mo.2mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,9,0.03329521557544383,47,0.0,2,0.15510196205566157
log2_distance.std.atac,10,0.03219892701020739,60,0.0,9,0.05390078241366835
9mo.2mo.log_ratio.mean.atac,11,0.02828228994293681,20,0.007414407975424679,5,0.09371691708239159
18mo.9mo.T.min.loops,12,0.02767600527625948,34,0.0,33,0.01225512253217165
18mo.2mo.activity.log_ratio.count.0-10kb.enhancer_peak,13,0.027509768068615062,48,0.0,49,0.0031482454571268303
18mo.9mo.log_ratio.mcg_genebody,14,0.02517607340783132,57,0.0,77,0.0
9mo.2mo.log_ratio.mcg_genebody,15,0.024048979487942924,4,0.030702019080912097,39,0.008287886620037812
gene_length.meta,16,0.02253041818452563,2,0.07198516914459556,1,0.5153250661382329
18mo.2mo.log_ratio.DAR,17,0.02192907810870388,29,0.001392560993052132,29,0.01453920902712024
9mo.2mo.Q.std.loops,18,0.021465923014159973,5,0.03022270435519901,23,0.02147109454400399
9mo.2mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,19,0.02012592443641067,66,0.0,67,0.0
9mo.2mo.Q.min.loops,20,0.020068091723584792,9,0.025075329082061643,63,0.0
18mo.2mo.T.median.loops,21,0.018999464415510273,76,0.0,27,0.01831995700512625
18mo.2mo.log_ratio.mean.atac,22,0.018287562702301207,61,0.0,12,0.03968127069629216
count.DMR,23,0.0172796569904954,72,0.0,7,0.06837517852068285
18mo.2mo.T.max.loops,24,0.015573533262436545,75,0.0,55,0.0
count.atac,25,0.013429769816243489,1,0.14656398662127537,52,0.0016285778784412004
18mo.9mo.log_ratio.mch_genebody,26,0.013232110699560528,18,0.00880674356416501,16,0.034241783194470056
9mo.2mo.activity.log_ratio.max.20kb-1Mb.enhancer_peak,27,0.010292428184636411,78,0.0,68,0.0
9mo.2mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,28,0.007550757142794306,67,0.0,10,0.051418207873498295
9mo.2mo.contact.log_ratio.mean.20kb-1Mb.enhancer_peak,29,0.006526018538765513,68,0.0,65,0.0
18mo.2mo.Q.min.loops,30,0.005417089711429064,65,0.0,34,0.012253653085906258
a_length.log.mean.loops,31,0.004843258983319971,3,0.0409604702977367,72,0.0
18mo.9mo.log_ratio.mean.atac,32,0.0037343555622565213,24,0.0034039028619751725,6,0.0754118010560648
18mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,33,0.0033540168297317824,52,0.0,32,0.012355409659925048
18mo.2mo.Q.median.loops,34,0.0028625308893334843,11,0.021336113439914425,35,0.011897735516820341
9mo.2mo.log_ratio.DAR,35,0.0025995789925385756,25,0.0032199584530165975,54,0.0
9mo.2mo.log_ratio.std.atac,36,0.0022850535782108937,58,0.0,15,0.034698396780879395
18mo.2mo.log_ratio.DMR,37,0.001878790103719941,6,0.026925853952188734,59,0.0
9mo.2mo.activity.log_ratio.count.20kb-1Mb.enhancer_peak,38,0.000977541350885806,64,0.0,60,0.0
18mo.2mo.activity.log_ratio.std.20kb-1Mb.enhancer_peak,39,0.0007448604915826949,44,0.0,28,0.01721630295578348
18mo.9mo.log_ratio.DAR,40,0.000573837751588825,70,0.0,45,0.004476566347226741
18mo.2mo.log_ratio.mcg_genebody,41,0.0004939592980516365,7,0.026546646904839467,50,0.0024012591133987307
18mo.9mo.log_ratio.std.atac,42,0.0,19,0.008023757903993817,18,0.02856830597271261
9mo.2mo.contact.log_ratio.std.20kb-1Mb.enhancer_peak,43,0.0,31,0.001360403171159689,53,0.0
18mo.2mo.contact.log_ratio.mean.20kb-1Mb.enhancer_peak,44,0.0,33,0.0005220323490413331,11,0.040076413498571044
18mo.9mo.activity.log_ratio.max.20kb-1Mb.enhancer_DMR,45,0.0,46,0.0,40,0.00788607877616575
18mo.2mo.activity.log_ratio.max.20kb-1Mb.enhancer_peak,46,0.0,50,0.0,26,0.018857528965852917
18mo.2mo.Q.mean.loops,47,0.0,17,0.010137308984909615,58,0.0
9mo.2mo.log_ratio.DMR,48,0.0,71,0.0,37,0.01043364377191936
18mo.9mo.log_ratio.DMR,49,0.0,12,0.018069050459539517,57,0.0
18mo.2mo.Q.std.loops,50,0.0,74,0.0,56,0.0
9mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,51,0.0,30,0.0013619033027776478,41,0.0076313927323802926
9mo.2mo.activity.log_ratio.std.20kb-1Mb.enhancer_peak,52,0.0,22,0.0052524589214963295,66,0.0
9mo.2mo.contact.log_ratio.median.20kb-1Mb.enhancer_peak,53,0.0,69,0.0,64,0.0
18mo.2mo.T.min.loops,54,0.0,32,0.0008085507961697637,47,0.003595152201369488
18mo.9mo.Q.median.loops,55,0.0,23,0.004150588393627326,62,0.0
18mo.9mo.T.skew.loops,56,0.0,35,0.0,51,0.0016658664558059505
18mo.9mo.T.std.loops,57,0.0,36,0.0,61,0.0
9mo.2mo.Q.max.loops,58,0.0,37,0.0,36,0.011333309951792325
9mo.2mo.Q.median.loops,59,0.0,8,0.02557525883106346,42,0.006578321878048231
9mo.2mo.Q.skew.loops,60,0.0,38,0.0,70,0.0
9mo.2mo.T.skew.loops,61,0.0,40,0.0,75,0.0
18mo.2mo.T.std.loops,62,0.0,77,0.0,43,0.0056781651272268235
Qanova.median.loops,63,0.0,27,0.0020608630102981985,69,0.0
Tanova.median.loops,64,0.0,26,0.0021200796276095737,74,0.0
18mo.2mo.contact.log_ratio.min.20kb-1Mb.enhancer_peak,65,0.0,28,0.0014772670880504543,20,0.023902910262263037
Tanova.min.loops,66,0.0,45,0.0,30,0.014520395448816403
18mo.9mo.activity.log_ratio.max.20kb-1Mb.enhancer_peak,67,0.0,21,0.0062694900045806344,13,0.03885594819011961
18mo.9mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,68,0.0,41,0.0,4,0.09402493671336731
18mo.9mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,69,0.0,39,0.0,24,0.02011344286990121
18mo.2mo.contact.log_ratio.std.20kb-1Mb.enhancer_peak,70,0.0,42,0.0,21,0.023528810847545736
18mo.9mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,71,0.0,10,0.022648263272113073,22,0.022980776846490896
18mo.9mo.contact.log_ratio.min.20kb-1Mb.enhancer_peak,72,0.0,53,0.0,73,0.0
a_length.log.median.loops,73,0.0,14,0.012631517955327616,71,0.0
9mo.2mo.activity.log_ratio.count.0-10kb.enhancer_peak,74,0.0,63,0.0,3,0.11935776303490185
a_length.log.std.loops,75,0.0,56,0.0,76,0.0
18mo.2mo.activity.log_ratio.mean.20kb-1Mb.enhancer_DMR,76,0.0,73,0.0,48,0.0033528067394637206
log2_distance.mean.atac,77,0.0,16,0.011064956516828504,14,0.0382560635801884
18mo.2mo.activity.log_ratio.count.20kb-1Mb.enhancer_DMR,78,0.0,59,0.0,78,0.0
