index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
9mo.2mo.log_ratio.mean.atac,1,0.12997109672855953,43,0.0,43,0.0
gene_length.meta,2,0.11967073800647009,1,0.1467476917626926,1,0.6046019352705211
18mo.2mo.log_ratio.mcg_genebody,3,0.024775047535908385,7,0.013192579695692621,2,0.11029653168245596
18mo.9mo.contact.log_ratio.mean.0-5kb.enhancer_peak,4,0.01977658162491065,24,0.0,14,0.0022080575449501035
18mo.2mo.log_ratio.mean.atac,5,0.011149313325506885,42,0.0,3,0.07262058244759592
9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,6,0.01071583232346864,23,0.0,33,0.0
9mo.2mo.activity.log_ratio.min.5kb-20kb.enhancer_DMR,7,0.010592456267218343,2,0.039090001269205116,17,0.0
18mo.9mo.contact.log_ratio.max.5kb-20kb.enhancer_peak,8,0.01006309694878895,26,0.0,27,0.0
9mo.2mo.contact.log_ratio.max.5kb-20kb.enhancer_DMR,9,0.008530104044717489,18,0.0,10,0.013491748832438283
18mo.2mo.log_ratio.DAR,10,0.007521670504243345,29,0.0,31,0.0
loop_size.log.min.loops,11,0.006792717546998708,41,0.0,42,0.0
9mo.2mo.Q.median.loops,12,0.006379957471221282,38,0.0,4,0.0631406258774904
9mo.2mo.log_ratio.DAR,13,0.005876294871937336,28,0.0,29,0.0
18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_DMR,14,0.005538348626430812,19,0.0,18,0.0
18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,15,0.004660024577146994,25,0.0,25,0.0
18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,16,0.0038913808475504077,20,0.0,35,0.0
18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_DMR,17,0.0031687067328444217,15,0.002031870669104751,8,0.019600231834451427
9mo.2mo.contact.log_ratio.mean.5kb-20kb.enhancer_peak,18,0.0018116010773273868,30,0.0,12,0.004456345854348233
18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_DMR,19,0.0,9,0.010943022727083357,19,0.0
18mo.9mo.activity.log_ratio.min.0-5kb.enhancer_peak,20,0.0,16,0.0,20,0.0
18mo.9mo.activity.log_ratio.mean.0-5kb.enhancer_peak,21,0.0,6,0.014558104568152716,21,0.0
18mo.2mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,22,0.0,14,0.0033987834849152875,22,0.0
18mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,23,0.0,3,0.033736044170668306,15,0.0
18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,24,0.0,17,0.0,16,0.0
18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,25,0.0,21,0.0,34,0.0
18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,26,0.0,12,0.006028522069992311,26,0.0
18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,27,0.0,5,0.016952912820035942,24,0.0
count.DAR,28,0.0,4,0.01887973279598116,28,0.0
18mo.9mo.log_ratio.DAR,29,0.0,10,0.01043463510929459,30,0.0
9mo.2mo.activity.log_ratio.std.20kb-5Mb.enhancer_peak,30,0.0,22,0.0,9,0.016455675005646705
count.enhancer_peak,31,0.0,31,0.0,32,0.0
18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,32,0.0,27,0.0,23,0.0
rel_pos.DAR,33,0.0,32,0.0,40,0.0
9mo.2mo.log_ratio.DMR,34,0.0,34,0.0,41,0.0
18mo.9mo.log_ratio.DMR,35,0.0,33,0.0,13,0.002398323117960969
9mo.2mo.T.mean.loops,36,0.0,36,0.0,36,0.0
9mo.2mo.T.max.loops,37,0.0,37,0.0,37,0.0
size.log2.DMR,38,0.0,39,0.0,38,0.0
rel_pos.DMR,39,0.0,35,0.0,39,0.0
18mo.2mo.log_ratio.max.atac,40,0.0,13,0.004873422676237757,5,0.061815686471663536
Tanova.min.loops,41,0.0,40,0.0,11,0.006919812448715852
18mo.9mo.log_ratio.mean.atac,42,0.0,8,0.013011913531574755,6,0.04559243091268706
count.atac,43,0.0,11,0.008499407647192706,7,0.025232842906420416
