index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
18mo.2mo.log_ratio.mch_genebody,1,0.2836718968602325,16,0.00578447522352495,18,0.030028090225510635
9mo.2mo.log_ratio.mch_genebody,2,0.15634896958290337,15,0.006058042000467829,29,0.011490922930671965
18mo.2mo.log_ratio.mean.atac,3,0.07767410237938302,31,0.0,32,0.009852488857419411
18mo.9mo.Q.std.loops,4,0.07175477286236365,10,0.018392721821094395,5,0.10333954645593667
18mo.2mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,5,0.06710382097887858,23,0.0,6,0.08549866256095853
log2_distance.std.atac,6,0.0639694467789535,14,0.008604125866895802,10,0.060689923586761736
count.DAR,7,0.06300480554616647,41,0.0,59,0.0
a_length.log.mean.loops,8,0.061026319087603115,69,0.0,24,0.01698769877553458
18mo.2mo.activity.log_ratio.max.20kb-1Mb.enhancer_peak,9,0.05563021093463568,77,0.0,8,0.07958027091112976
9mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,10,0.046148074030942676,18,0.0033140006521591987,63,0.0
18mo.9mo.log_ratio.mch_genebody,11,0.03895877398483891,24,0.0,41,0.005456376099524242
18mo.2mo.log_ratio.DAR,12,0.030514581822856223,38,0.0,55,0.0
18mo.2mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,13,0.03024512834076629,29,0.0,4,0.10540888003134509
a_length.log.max.loops,14,0.025922526656533246,68,0.0,75,0.0
18mo.2mo.T.max.loops,15,0.02400488753684598,54,0.0,3,0.1555068793938028
18mo.2mo.log_ratio.DMR,16,0.014824393815427966,42,0.0,47,0.0016783873646961296
9mo.2mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,17,0.014483351195090173,33,0.0,68,0.0
18mo.2mo.Q.std.loops,18,0.012543490076067402,48,0.0,7,0.08402885860419404
count.atac,19,0.011886483718264207,2,0.0707569668220734,78,0.0
9mo.2mo.T.skew.loops,20,0.011291848920700436,67,0.0,23,0.02266139442368454
a_length.log.min.loops,21,0.010875876687182897,72,0.0,26,0.016073724371677332
18mo.9mo.log_ratio.mcg_genebody,22,0.01045445490597198,74,0.0,31,0.010012919228564423
a_length.log.median.loops,23,0.009681010864912312,73,0.0,15,0.04216333053650973
9mo.2mo.activity.log_ratio.count.1Mb-5Mb.enhancer_peak,24,0.009182792927234186,45,0.0,17,0.030106441396135816
18mo.2mo.T.median.loops,25,0.007377487261416068,13,0.009361091531120483,25,0.0164339230459355
9mo.2mo.log_ratio.mean.atac,26,0.006375421525416106,76,0.0,11,0.05784474164036346
18mo.2mo.T.std.loops,27,0.0038462184630792913,62,0.0,66,0.0
9mo.2mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,28,0.0035314703315350747,34,0.0,49,0.0012972044884135493
18mo.2mo.Q.median.loops,29,0.0034269551801599995,50,0.0,36,0.006861647000220349
18mo.2mo.contact.log_ratio.std.20kb-1Mb.enhancer_peak,30,0.00292568615865962,58,0.0,34,0.008645017982173228
Tanova.median.loops,31,0.0028286192162119213,11,0.012632109016190378,2,0.22681477056966295
gene_length.meta,32,0.0024225664569136785,1,0.10842761397813783,1,0.41785684737081147
9mo.2mo.activity.log_ratio.max.20kb-1Mb.enhancer_peak,33,0.0,32,0.0,62,0.0
18mo.9mo.contact.log_ratio.min.20kb-1Mb.enhancer_peak,34,0.0,65,0.0,46,0.002262205114625006
9mo.2mo.activity.log_ratio.count.20kb-1Mb.enhancer_peak,35,0.0,46,0.0,16,0.03840499162944614
9mo.2mo.contact.log_ratio.std.20kb-1Mb.enhancer_peak,36,0.0,8,0.02564401501298893,54,0.0
9mo.2mo.activity.log_ratio.std.20kb-1Mb.enhancer_peak,37,0.0,35,0.0,38,0.006681735607894734
9mo.2mo.contact.log_ratio.mean.20kb-1Mb.enhancer_peak,38,0.0,36,0.0,61,0.0
9mo.2mo.activity.log_ratio.count.0-10kb.enhancer_peak,39,0.0,44,0.0,13,0.04322057062762622
9mo.2mo.log_ratio.mcg_genebody,40,0.0,47,0.0,12,0.049931708371123665
18mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,41,0.0,28,0.0,37,0.0067641617177416355
18mo.2mo.log_ratio.std.atac,42,0.0,26,0.0,19,0.028967485399704226
18mo.9mo.log_ratio.mean.atac,43,0.0,5,0.04547091615459304,57,0.0
18mo.9mo.activity.log_ratio.max.20kb-1Mb.enhancer_DMR,44,0.0,79,0.0,48,0.001648143834306545
18mo.2mo.activity.log_ratio.count.0-10kb.enhancer_peak,45,0.0,78,0.0,9,0.07124281492773102
18mo.2mo.activity.log_ratio.mean.20kb-1Mb.enhancer_DMR,46,0.0,61,0.0,77,0.0
18mo.2mo.activity.log_ratio.count.20kb-1Mb.enhancer_DMR,47,0.0,25,0.0,79,0.0
18mo.2mo.T.min.loops,48,0.0,55,0.0,67,0.0
18mo.2mo.Q.min.loops,49,0.0,49,0.0,42,0.0045701530001329375
count.DMR,50,0.0,4,0.045518801670287344,52,0.0
18mo.2mo.Q.mean.loops,51,0.0,51,0.0,43,0.0042800131526030336
9mo.2mo.log_ratio.DMR,52,0.0,43,0.0,51,0.0
18mo.9mo.log_ratio.DAR,53,0.0,39,0.0,60,0.0
9mo.2mo.log_ratio.DAR,54,0.0,40,0.0,35,0.008458840185699486
18mo.9mo.log_ratio.DMR,55,0.0,3,0.0457034150401063,58,0.0
9mo.2mo.contact.log_ratio.median.20kb-1Mb.enhancer_peak,56,0.0,37,0.0,53,0.0
9mo.2mo.Q.median.loops,57,0.0,12,0.01127489042972353,30,0.010428651713578345
9mo.2mo.Q.min.loops,58,0.0,7,0.03155030820711715,50,0.0012792047544445634
18mo.9mo.Q.median.loops,59,0.0,63,0.0,28,0.013660149732418338
18mo.9mo.T.std.loops,60,0.0,53,0.0,22,0.02311963798698646
9mo.2mo.Q.max.loops,61,0.0,64,0.0,39,0.006529660666025416
18mo.9mo.T.min.loops,62,0.0,52,0.0,20,0.02791196266228554
18mo.9mo.T.skew.loops,63,0.0,6,0.03552685704267285,33,0.009722657618049985
18mo.2mo.contact.log_ratio.min.20kb-1Mb.enhancer_peak,64,0.0,56,0.0,71,0.0
18mo.2mo.contact.log_ratio.mean.20kb-1Mb.enhancer_peak,65,0.0,57,0.0,44,0.004069779687739051
18mo.2mo.activity.log_ratio.std.20kb-1Mb.enhancer_peak,66,0.0,30,0.0,56,0.0
Qanova.median.loops,67,0.0,70,0.0,70,0.0
9mo.2mo.Q.skew.loops,68,0.0,20,0.002664380766805357,65,0.0
9mo.2mo.Q.std.loops,69,0.0,66,0.0,64,0.0
18mo.9mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,70,0.0,19,0.003243977553066972,72,0.0
18mo.9mo.activity.log_ratio.max.20kb-1Mb.enhancer_peak,71,0.0,59,0.0,69,0.0
Tanova.min.loops,72,0.0,71,0.0,40,0.006334848310081911
18mo.9mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,73,0.0,22,0.0,74,0.0
18mo.9mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,74,0.0,60,0.0,73,0.0
a_length.log.std.loops,75,0.0,21,0.001201698026106545,76,0.0
18mo.9mo.log_ratio.std.atac,76,0.0,27,0.0,27,0.015112920136902531
18mo.2mo.log_ratio.mcg_genebody,77,0.0,75,0.0,14,0.04225906136434791
9mo.2mo.log_ratio.std.atac,78,0.0,17,0.005466699490471495,21,0.026743953572325025
log2_distance.mean.atac,79,0.0,9,0.024934137670849933,45,0.0026902242750324627
