index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,1,0.16902834011597118,27,0.0,12,0.02533265458485163
9mo.2mo.log_ratio.mch_genebody,2,0.13402828702464353,1,0.14494407769807796,23,0.0030610263924333975
9mo.2mo.log_ratio.mean.atac,3,0.13250304322539702,60,0.0,1,0.1407528975149409
loop_size.log.min.loops,4,0.0640188815676295,4,0.028651398582751817,10,0.03206804198606215
9mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,5,0.0463780828178593,38,0.0,9,0.03548553489231079
18mo.9mo.Q.std.loops,6,0.029319352912924188,8,0.01171656253178164,18,0.007250998987507858
9mo.2mo.activity.log_ratio.count.5kb-20kb.enhancer_DMR,7,0.021255964831277004,26,0.0,3,0.10509576749050356
count.enhancer_peak,8,0.01698818771574327,39,0.0,39,0.0
18mo.9mo.log_ratio.mcg_genebody,9,0.014198265345351907,16,0.0007089080448102251,6,0.053423978610468256
9mo.2mo.log_ratio.DMR,10,0.010893260195622935,34,0.0,20,0.005555766411932405
18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,11,0.009943533622974168,21,0.0,45,0.0
9mo.2mo.Q.mean.loops,12,0.005279198858815795,49,0.0,14,0.0150204059846081
18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,13,0.0047434228360059725,29,0.0,21,0.00544469274034734
Qanova.min.loops,14,0.004211359356749496,53,0.0,30,0.0001325213770577862
18mo.9mo.Q.min.loops,15,0.003632245061346655,50,0.0,50,0.0
18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,16,0.0029920223294935314,23,0.0,44,0.0
9mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,17,0.0,36,0.0,38,0.0
18mo.2mo.log_ratio.DAR,18,0.0,13,0.0042853462403569095,26,0.0016672803024304589
18mo.9mo.log_ratio.DAR,19,0.0,37,0.0,40,0.0
9mo.2mo.log_ratio.DAR,20,0.0,10,0.009093926443949655,36,0.0
9mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,21,0.0,19,0.0,28,0.0006507138598852666
9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,22,0.0,22,0.0,19,0.00721476313603478
18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,23,0.0,17,0.0,24,0.002086045686553001
18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,24,0.0,20,0.0,16,0.008479013393472833
18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,25,0.0,28,0.0,41,0.0
18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,26,0.0,18,0.0,42,0.0
gene_length.meta,27,0.0,3,0.04637497958117379,2,0.13057375181296696
18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,28,0.0,24,0.0,43,0.0
18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,29,0.0,25,0.0,25,0.001890870735731411
size.log2.DMR,30,0.0,30,0.0,46,0.0
rel_pos.DMR,31,0.0,31,0.0,31,0.0
distance.log2.DMR,32,0.0,32,0.0,32,0.0
count.DMR,33,0.0,33,0.0,33,0.0
18mo.9mo.log_ratio.DMR,34,0.0,9,0.009325915546773419,34,0.0
18mo.2mo.log_ratio.DMR,35,0.0,35,0.0,15,0.009150016122017211
rel_pos.DAR,36,0.0,6,0.01796537185694065,35,0.0
count.DAR,37,0.0,12,0.00700440301508848,37,0.0
18mo.9mo.Q.median.loops,38,0.0,42,0.0,53,0.0
18mo.9mo.Q.mean.loops,39,0.0,41,0.0,52,0.0
18mo.9mo.Q.max.loops,40,0.0,40,0.0,17,0.008414512351831471
18mo.2mo.Q.max.loops,41,0.0,44,0.0,27,0.0008877143765188706
18mo.2mo.Q.std.loops,42,0.0,43,0.0,29,0.00039756413117335857
18mo.2mo.Q.mean.loops,43,0.0,15,0.0013921208503051077,51,0.0
18mo.2mo.Q.median.loops,44,0.0,45,0.0,54,0.0
18mo.2mo.Q.min.loops,45,0.0,14,0.004206355532459241,5,0.06682588974477818
Qanova.max.loops,46,0.0,46,0.0,47,0.0
9mo.2mo.Q.std.loops,47,0.0,5,0.025340092666975043,22,0.004672830396414921
9mo.2mo.Q.min.loops,48,0.0,11,0.007082125455354595,55,0.0
9mo.2mo.Q.median.loops,49,0.0,47,0.0,48,0.0
9mo.2mo.Q.max.loops,50,0.0,48,0.0,49,0.0
Qanova.median.loops,51,0.0,51,0.0,59,0.0
Qanova.std.loops,52,0.0,52,0.0,58,0.0
Tanova.max.loops,53,0.0,58,0.0,8,0.03717252638672631
Tanova.std.loops,54,0.0,54,0.0,56,0.0
Tanova.min.loops,55,0.0,55,0.0,57,0.0
Tanova.median.loops,56,0.0,56,0.0,60,0.0
Tanova.mean.loops,57,0.0,57,0.0,61,0.0
18mo.2mo.log_ratio.min.atac,58,0.0,7,0.012612700414576926,11,0.026618270983142428
9mo.2mo.log_ratio.max.atac,59,0.0,59,0.0,13,0.016669814111641135
9mo.2mo.log_ratio.min.atac,60,0.0,61,0.0,4,0.07413290984675848
log2_distance.max.atac,61,0.0,2,0.07182757322155492,7,0.041527943765976204
