index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
18mo.2mo.log_ratio.mean.atac,1,0.05050150869085508,25,0.0,2,0.05135711460346909
18mo.9mo.Q.median.loops,2,0.0,33,0.0,33,0.0
18mo.9mo.Q.min.loops,3,0.0,15,0.0,4,0.0
18mo.9mo.Q.std.loops,4,0.0,14,0.0,5,0.0
18mo.9mo.T.median.loops,5,0.0,13,0.0,6,0.0
9mo.2mo.Q.max.loops,6,0.0,12,0.0,7,0.0
9mo.2mo.Q.mean.loops,7,0.0,11,0.0,8,0.0
9mo.2mo.Q.median.loops,8,0.0,10,0.0,9,0.0
9mo.2mo.Q.min.loops,9,0.0,9,0.0,11,0.0
9mo.2mo.Q.std.loops,10,0.0,8,0.0,12,0.0
9mo.2mo.T.mean.loops,11,0.0,7,0.0,13,0.0
9mo.2mo.T.std.loops,12,0.0,6,0.0,14,0.0
Qanova.max.loops,13,0.0,5,0.0,15,0.0
Qanova.mean.loops,14,0.0,4,0.0,16,0.0
Qanova.median.loops,15,0.0,3,0.0,17,0.0
Qanova.min.loops,16,0.0,17,0.0,10,0.0
count.atac,17,0.0,32,0.0,32,0.0
Tanova.max.loops,18,0.0,18,0.0,19,0.0
Tanova.mean.loops,19,0.0,19,0.0,20,0.0
Tanova.median.loops,20,0.0,20,0.0,21,0.0
Tanova.min.loops,21,0.0,21,0.0,22,0.0
Tanova.std.loops,22,0.0,22,0.0,23,0.0
count.loops,23,0.0,23,0.0,24,0.0
loop_size.log.max.loops,24,0.0,24,0.0,25,0.0
18mo.2mo.log_ratio.min.atac,25,0.0,26,0.0,26,0.0
18mo.2mo.log_ratio.std.atac,26,0.0,27,0.0,27,0.0
18mo.9mo.log_ratio.mean.atac,27,0.0,28,0.0,28,0.0
18mo.9mo.log_ratio.min.atac,28,0.0,29,0.0,29,0.0
18mo.9mo.log_ratio.std.atac,29,0.0,30,0.0,30,0.0
9mo.2mo.log_ratio.mean.atac,30,0.0,31,0.0,31,0.0
9mo.2mo.log_ratio.std.atac,31,0.0,49,0.0,49,0.0
Qanova.std.loops,32,0.0,2,0.0,18,0.0
gene_length.meta,33,0.0,1,0.24211237640284414,1,0.3754963735217136
18mo.9mo.activity.log_ratio.count.20kb-5Mb.enhancer_DMR,34,0.0,34,0.0,34,0.0
9mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_DMR,35,0.0,35,0.0,35,0.0
18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,36,0.0,36,0.0,36,0.0
18mo.2mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,37,0.0,37,0.0,37,0.0
18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,38,0.0,38,0.0,38,0.0
18mo.9mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,39,0.0,39,0.0,39,0.0
18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,40,0.0,40,0.0,40,0.0
18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,41,0.0,41,0.0,41,0.0
18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,42,0.0,42,0.0,42,0.0
18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,43,0.0,43,0.0,43,0.0
18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,44,0.0,44,0.0,44,0.0
18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,45,0.0,45,0.0,45,0.0
count.enhancer_peak,46,0.0,46,0.0,46,0.0
18mo.2mo.log_ratio.DAR,47,0.0,47,0.0,47,0.0
18mo.9mo.Q.mean.loops,48,0.0,16,0.0,3,0.0
18mo.9mo.Q.max.loops,49,0.0,64,0.0,64,0.0
18mo.2mo.Q.std.loops,50,0.0,63,0.0,63,0.0
18mo.2mo.Q.min.loops,51,0.0,62,0.0,62,0.0
18mo.2mo.Q.median.loops,52,0.0,61,0.0,61,0.0
18mo.2mo.Q.mean.loops,53,0.0,60,0.0,60,0.0
18mo.2mo.Q.max.loops,54,0.0,59,0.0,59,0.0
size.log2.DMR,55,0.0,58,0.0,58,0.0
18mo.9mo.log_ratio.DAR,56,0.0,48,0.0,48,0.0
distance.log2.DMR,57,0.0,56,0.0,56,0.0
count.DMR,58,0.0,55,0.0,55,0.0
9mo.2mo.log_ratio.DMR,59,0.0,54,0.0,54,0.0
18mo.9mo.log_ratio.DMR,60,0.0,53,0.0,53,0.0
18mo.2mo.log_ratio.DMR,61,0.0,52,0.0,52,0.0
rel_pos.DAR,62,0.0,51,0.0,51,0.0
count.DAR,63,0.0,50,0.0,50,0.0
9mo.2mo.log_ratio.DAR,64,0.0,65,0.0,65,0.0
rel_pos.DMR,65,0.0,57,0.0,57,0.0
