index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
18mo.2mo.log_ratio.mean.atac,1,0.3360215806655609,60,0.0,20,0.01366263140404205
18mo.9mo.log_ratio.mean.atac,2,0.13148493668119982,10,0.03352618735364174,10,0.042054017524245244
gene_length.meta,3,0.12734892897390784,1,0.3631516338966677,1,0.8632043691833862
18mo.9mo.log_ratio.mcg_genebody,4,0.12150037534927535,47,0.0,53,0.0
9mo.2mo.log_ratio.mean.atac,5,0.09671092013545164,59,0.0,11,0.03725065063315171
18mo.9mo.log_ratio.std.atac,6,0.09497263830308436,28,0.0,18,0.019528235966844033
9mo.2mo.contact.log_ratio.std.20kb-1Mb.enhancer_peak,7,0.07765784617000782,74,0.0,76,0.0
9mo.2mo.T.skew.loops,8,0.07193743242291425,35,0.0,37,0.0
18mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,9,0.0684367791568671,84,0.0,12,0.02939474176003681
9mo.2mo.activity.log_ratio.std.20kb-1Mb.enhancer_peak,10,0.06654198019465794,12,0.021669670178676124,89,0.0
18mo.2mo.Q.skew.loops,11,0.0645782404232378,34,0.0,42,0.0
18mo.2mo.log_ratio.std.atac,12,0.05730925279342932,29,0.0,3,0.0715430335778391
18mo.2mo.activity.log_ratio.std.20kb-1Mb.enhancer_peak,13,0.05492214069850044,15,0.017239713886772288,85,0.0
9mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,14,0.04631817512079138,88,0.0,2,0.08649973201759516
9mo.2mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,15,0.042959792202960694,87,0.0,22,0.011466790361889986
18mo.9mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,16,0.04148529879310506,80,0.0,6,0.05514395514878391
Qanova.min.loops,17,0.0379975496730113,104,0.0,105,0.0
18mo.9mo.contact.log_ratio.max.20kb-1Mb.enhancer_peak,18,0.03636138038951153,114,0.0,118,0.0
18mo.9mo.activity.log_ratio.count.20kb-1Mb.enhancer_DMR,19,0.035145632909124404,93,0.0,90,0.0
18mo.2mo.log_ratio.mcg_genebody,20,0.02794148461282975,3,0.09761399171363769,52,0.0
18mo.2mo.log_ratio.DAR,21,0.0278557548514447,110,0.0,14,0.025116946411575358
9mo.2mo.contact.log_ratio.median.20kb-1Mb.enhancer_peak,22,0.019197992998299464,75,0.0,7,0.0499082238390854
count.atac,23,0.0187541391603336,41,0.0,82,0.0
log2_distance.std.atac,24,0.018249024738771998,82,0.0,5,0.06597336442971206
18mo.9mo.Q.min.loops,25,0.015081218809595802,38,0.0,21,0.012197177991650232
9mo.2mo.log_ratio.DMR,26,0.014923308968804231,17,0.009358658417049739,13,0.026815534758498297
18mo.2mo.Q.median.loops,27,0.014723676039691335,36,0.0,43,0.0
18mo.2mo.T.skew.loops,28,0.014706135115677834,58,0.0,32,0.0030401926293708655
18mo.2mo.Q.mean.loops,29,0.013932077866210448,37,0.0,44,0.0
log2_distance.mean.atac,30,0.012339001757266278,62,0.0,19,0.015571327575658033
18mo.9mo.contact.log_ratio.min.20kb-1Mb.enhancer_peak,31,0.011767003988942976,2,0.11128636779675613,117,0.0
18mo.9mo.T.median.loops,32,0.011169745679004169,65,0.0,68,0.0
18mo.9mo.T.mean.loops,33,0.01049550921954346,66,0.0,35,0.0
count.DAR,34,0.009329705105375988,7,0.054757508832392575,114,0.0
a_length.log.skew.loops,35,0.008656660043289655,53,0.0,56,0.0
18mo.2mo.log_ratio.DMR,36,0.007321517618479653,109,0.0,4,0.0674055622786086
9mo.2mo.log_ratio.mcg_genebody,37,0.0069619462895248,48,0.0,30,0.0044451104830754646
18mo.2mo.contact.log_ratio.median.20kb-1Mb.enhancer_peak,38,0.0068433066686459645,70,0.0,73,0.0
a_length.log.max.loops,39,0.006413646591429011,52,0.0,55,0.0
Qanova.std.loops,40,0.006322704486990215,107,0.0,121,0.0
18mo.2mo.T.mean.loops,41,0.006245444183794426,20,0.005873630608266351,63,0.0
18mo.2mo.T.median.loops,42,0.005609876029664414,13,0.018107000886951028,24,0.01033052118392204
18mo.2mo.activity.log_ratio.max.20kb-1Mb.enhancer_peak,43,0.005339707819102003,9,0.037560818352118726,25,0.006440808083155986
Qanova.median.loops,44,0.004943079795793165,22,0.003147274189598881,109,0.0
