index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
18mo.2mo.log_ratio.mean.atac,1,0.026082282931927367,5,0.0023850269207511825,2,0.06965950142095713
18mo.9mo.log_ratio.DAR,2,0.0,53,0.0,53,0.0
18mo.2mo.log_ratio.DAR,3,0.0,42,0.0,54,0.0
count.DAR,4,0.0,19,0.0,17,0.0
9mo.2mo.log_ratio.DMR,5,0.0,9,0.0,16,0.0
18mo.9mo.log_ratio.DMR,6,0.0,7,0.0,6,0.009638440309722414
18mo.2mo.log_ratio.DMR,7,0.0,8,0.0,15,0.0
count.DMR,8,0.0,10,0.0,14,0.0
Qanova.mean.loops,9,0.0,12,0.0,13,0.0
Qanova.median.loops,10,0.0,13,0.0,12,0.0
Qanova.std.loops,11,0.0,14,0.0,18,0.0
Qanova.skew.loops,12,0.0,15,0.0,11,0.0
Qanova.max.loops,13,0.0,16,0.0,19,0.0
9mo.2mo.log_ratio.DAR,14,0.0,52,0.0,9,0.006981607424369182
Tanova.mean.loops,15,0.0,11,0.0,21,0.0
Tanova.median.loops,16,0.0,18,0.0,30,0.0
Tanova.std.loops,17,0.0,29,0.0,22,0.0
Tanova.skew.loops,18,0.0,20,0.0,23,0.0
Tanova.max.loops,19,0.0,21,0.0,24,0.0
Tanova.min.loops,20,0.0,22,0.0,25,0.0
9mo.2mo.Q.mean.loops,21,0.0,23,0.0,26,0.0
9mo.2mo.Q.median.loops,22,0.0,24,0.0,27,0.0
9mo.2mo.Q.std.loops,23,0.0,25,0.0,28,0.0
9mo.2mo.Q.skew.loops,24,0.0,26,0.0,42,0.0
9mo.2mo.Q.max.loops,25,0.0,27,0.0,29,0.0
Qanova.min.loops,26,0.0,17,0.0,20,0.0
9mo.2mo.contact.log_ratio.std.20kb-1Mb.enhancer_peak,27,0.0,179,0.0,180,0.0
9mo.2mo.contact.log_ratio.skew.20kb-1Mb.enhancer_peak,28,0.0,180,0.0,82,0.0
9mo.2mo.contact.log_ratio.max.20kb-1Mb.enhancer_peak,29,0.0,82,0.0,31,0.0
9mo.2mo.contact.log_ratio.min.20kb-1Mb.enhancer_peak,30,0.0,30,0.0,32,0.0
9mo.2mo.contact.log_ratio.count.20kb-1Mb.enhancer_peak,31,0.0,31,0.0,33,0.0
18mo.2mo.contact.log_ratio.mean.20kb-1Mb.enhancer_peak,32,0.0,32,0.0,4,0.0252525965671179
18mo.2mo.contact.log_ratio.median.20kb-1Mb.enhancer_peak,33,0.0,33,0.0,34,0.0
18mo.2mo.contact.log_ratio.std.20kb-1Mb.enhancer_peak,34,0.0,34,0.0,35,0.0
18mo.2mo.contact.log_ratio.skew.20kb-1Mb.enhancer_peak,35,0.0,35,0.0,36,0.0
18mo.2mo.contact.log_ratio.max.20kb-1Mb.enhancer_peak,36,0.0,36,0.0,37,0.0
18mo.2mo.contact.log_ratio.min.20kb-1Mb.enhancer_peak,37,0.0,37,0.0,38,0.0
18mo.2mo.contact.log_ratio.count.20kb-1Mb.enhancer_peak,38,0.0,38,0.0,39,0.0
18mo.9mo.contact.log_ratio.count.1Mb-5Mb.enhancer_peak,39,0.0,51,0.0,52,0.0
18mo.9mo.contact.log_ratio.median.20kb-1Mb.enhancer_peak,40,0.0,40,0.0,41,0.0
18mo.9mo.contact.log_ratio.std.20kb-1Mb.enhancer_peak,41,0.0,41,0.0,55,0.0
18mo.9mo.contact.log_ratio.skew.20kb-1Mb.enhancer_peak,42,0.0,55,0.0,43,0.0
18mo.9mo.contact.log_ratio.max.20kb-1Mb.enhancer_peak,43,0.0,43,0.0,44,0.0
18mo.9mo.contact.log_ratio.min.20kb-1Mb.enhancer_peak,44,0.0,44,0.0,45,0.0
18mo.9mo.contact.log_ratio.count.20kb-1Mb.enhancer_peak,45,0.0,45,0.0,46,0.0
9mo.2mo.activity.log_ratio.count.1Mb-5Mb.enhancer_peak,46,0.0,46,0.0,47,0.0
18mo.2mo.activity.log_ratio.count.1Mb-5Mb.enhancer_peak,47,0.0,47,0.0,48,0.0
18mo.9mo.activity.log_ratio.count.1Mb-5Mb.enhancer_peak,48,0.0,48,0.0,49,0.0
9mo.2mo.contact.log_ratio.count.1Mb-5Mb.enhancer_peak,49,0.0,49,0.0,50,0.0
18mo.2mo.contact.log_ratio.count.1Mb-5Mb.enhancer_peak,50,0.0,50,0.0,51,0.0
9mo.2mo.Q.min.loops,51,0.0,28,0.0,81,0.0
18mo.9mo.contact.log_ratio.mean.20kb-1Mb.enhancer_peak,52,0.0,39,0.0,40,0.0
18mo.2mo.T.std.loops,53,0.0,93,0.0,56,0.0
18mo.2mo.T.skew.loops,54,0.0,56,0.0,57,0.0
18mo.2mo.T.max.loops,55,0.0,57,0.0,58,0.0
18mo.2mo.T.min.loops,56,0.0,58,0.0,59,0.0
a_length.log.mean.loops,57,0.0,59,0.0,60,0.0
a_length.log.median.loops,58,0.0,60,0.0,61,0.0
a_length.log.std.loops,59,0.0,61,0.0,62,0.0
a_length.log.skew.loops,60,0.0,62,0.0,63,0.0
a_length.log.max.loops,61,0.0,63,0.0,64,0.0
a_length.log.min.loops,62,0.0,64,0.0,65,0.0
9mo.2mo.activity.log_ratio.count.10kb-20kb.enhancer_DMR,63,0.0,65,0.0,66,0.0
18mo.2mo.activity.log_ratio.mean.10kb-20kb.enhancer_DMR,64,0.0,66,0.0,80,0.0
18mo.9mo.Q.mean.loops,65,0.0,54,0.0,67,0.0
