index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
count.DAR,1,0.08738007286794267,6,0.031120498563587718,6,0.06098204103098802
9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,2,0.08402785629881161,42,0.0,2,0.10678704259895735
18mo.2mo.activity.log_ratio.median.20kb-5Mb.enhancer_peak,3,0.08350479662451027,40,0.0,36,0.00924960014405933
9mo.2mo.log_ratio.mch_genebody,4,0.07935763694686465,5,0.033246947622348186,17,0.02151876295703015
loop_size.log.mean.loops,5,0.07346122538517856,12,0.0248692326616653,57,0.0
18mo.2mo.log_ratio.DAR,6,0.06640121392103156,30,0.004103698279328157,24,0.01436100470077343
18mo.9mo.Q.std.loops,7,0.05315301072279834,49,0.0,8,0.045648051157261595
9mo.2mo.Q.std.loops,8,0.051461214599019284,4,0.041315357038863285,33,0.010641399003705535
gene_length.meta,9,0.04622161674600895,13,0.02358240179773026,1,0.6365095945791982
18mo.2mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,10,0.040445781215811,41,0.0,5,0.06350565057423767
18mo.2mo.activity.log_ratio.mean.5kb-20kb.enhancer_peak,11,0.03805066791466405,36,0.001278442327195278,38,0.007749103596624271
18mo.2mo.log_ratio.std.atac,12,0.030900687851580007,54,0.0,21,0.0166091426318042
loop_size.log.min.loops,13,0.028084832291248262,51,0.0,18,0.019798084931017847
18mo.2mo.log_ratio.max.atac,14,0.028012200648773137,22,0.008908311303507551,47,0.002142875851943426
9mo.2mo.activity.log_ratio.max.20kb-5Mb.enhancer_peak,15,0.027929515654569526,15,0.015013538933792958,46,0.002251474612392973
log2_distance.min.atac,16,0.02754124528144561,11,0.02487203309394482,12,0.03267470857292386
18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,17,0.027412543824036836,31,0.0029055471125230127,32,0.010661276498092788
18mo.2mo.activity.log_ratio.count.0-5kb.enhancer_peak,18,0.026932143762050807,23,0.0079987630451506,25,0.014356556020849984
18mo.2mo.log_ratio.mch_genebody,19,0.02466481865938246,26,0.006805134910114216,49,0.001470022873087919
18mo.9mo.activity.log_ratio.count.5kb-20kb.enhancer_peak,20,0.022813504646514847,44,0.0,56,0.0
18mo.9mo.log_ratio.mean.atac,21,0.02125644868048894,24,0.007950506653004353,13,0.031994397121435
9mo.2mo.log_ratio.max.atac,22,0.016750622937796254,38,0.00043146972162442447,42,0.005046419108029251
18mo.2mo.Q.median.loops,23,0.015846121340268384,7,0.03025071333924953,39,0.006829873390709587
9mo.2mo.log_ratio.mean.atac,24,0.01514363299557429,33,0.0025405435193712185,7,0.04634666186890553
9mo.2mo.log_ratio.mcg_genebody,25,0.0147718441541435,3,0.0418445970154965,40,0.006729677646709356
18mo.2mo.contact.log_ratio.min.5kb-20kb.enhancer_peak,26,0.013910231096250973,28,0.004930033385783745,22,0.01492426511104695
18mo.2mo.T.max.loops,27,0.012847115786160133,48,0.0,54,0.0002295341317357269
Qanova.median.loops,28,0.012144941471573002,37,0.0007019021014030255,15,0.024497357025710566
18mo.9mo.activity.log_ratio.min.20kb-5Mb.enhancer_peak,29,0.009969155281433072,10,0.02658059726520159,19,0.019795393000174556
18mo.2mo.log_ratio.mean.atac,30,0.008609439192001847,55,0.0,41,0.005532998970617248
18mo.9mo.log_ratio.mch_genebody,31,0.008382752745378365,17,0.013611417823437813,23,0.01469873761216516
