index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
9mo.2mo.log_ratio.mch_genebody,1,0.10741692999852394,3,0.01951653742178063,59,0.0
9mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,2,0.08779247908626438,193,0.0,194,0.0
18mo.2mo.activity.log_ratio.mean.20kb-5Mb.enhancer_peak,3,0.06585180368516433,151,0.0,1,0.15258702516062278
9mo.2mo.log_ratio.mean.atac,4,0.028948677643160666,59,0.0,8,0.020359936397807508
loop_size.log.min.loops,5,0.02510961740399901,95,0.0,98,0.0
9mo.2mo.log_ratio.max.atac,6,0.015843234550326536,170,0.0,168,0.0
18mo.2mo.Q.std.loops,7,0.0,25,0.0,6,0.032471221394314936
Qanova.median.loops,8,0.0,16,0.0,52,0.0
Qanova.std.loops,9,0.0,5,0.0,12,0.0
Qanova.max.loops,10,0.0,6,0.0,31,0.0
18mo.2mo.Q.mean.loops,11,0.0,23,0.0,29,0.0
Qanova.min.loops,12,0.0,7,0.0,13,0.0
Tanova.mean.loops,13,0.0,8,0.0,14,0.0
18mo.9mo.Q.min.loops,14,0.0,22,0.0,28,0.0
Tanova.median.loops,15,0.0,9,0.0,15,0.0
Tanova.std.loops,16,0.0,10,0.0,16,0.0
Tanova.max.loops,17,0.0,11,0.0,17,0.0
Tanova.min.loops,18,0.0,12,0.0,18,0.0
9mo.2mo.Q.mean.loops,19,0.0,13,0.0,19,0.0
9mo.2mo.Q.median.loops,20,0.0,14,0.0,20,0.0
9mo.2mo.Q.std.loops,21,0.0,15,0.0,21,0.0
9mo.2mo.Q.max.loops,22,0.0,27,0.0,22,0.0
9mo.2mo.Q.min.loops,23,0.0,17,0.0,23,0.0
18mo.9mo.Q.mean.loops,24,0.0,18,0.0,24,0.0
18mo.9mo.Q.median.loops,25,0.0,19,0.0,25,0.0
18mo.9mo.Q.std.loops,26,0.0,20,0.0,26,0.0
18mo.9mo.Q.max.loops,27,0.0,21,0.0,27,0.0
18mo.2mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,28,0.0,28,0.0,170,0.0
18mo.2mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,29,0.0,29,0.0,79,0.0
18mo.2mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,30,0.0,30,0.0,50,0.0
18mo.9mo.contact.log_ratio.mean.20kb-5Mb.enhancer_peak,31,0.0,31,0.0,48,0.0
18mo.9mo.contact.log_ratio.median.20kb-5Mb.enhancer_peak,32,0.0,32,0.0,45,0.0
18mo.9mo.contact.log_ratio.std.20kb-5Mb.enhancer_peak,33,0.0,33,0.0,35,0.0
18mo.9mo.contact.log_ratio.max.20kb-5Mb.enhancer_peak,34,0.0,34,0.0,9,0.011922046197447848
18mo.9mo.contact.log_ratio.min.20kb-5Mb.enhancer_peak,35,0.0,35,0.0,32,0.0
18mo.9mo.contact.log_ratio.count.20kb-5Mb.enhancer_peak,36,0.0,36,0.0,33,0.0
count.enhancer_peak,37,0.0,37,0.0,34,0.0
rel_pos.DAR,38,0.0,38,0.0,36,0.0
18mo.2mo.Q.median.loops,39,0.0,24,0.0,30,0.0
18mo.9mo.log_ratio.DAR,40,0.0,40,0.0,38,0.0
18mo.2mo.log_ratio.DAR,41,0.0,41,0.0,39,0.0
count.DAR,42,0.0,42,0.0,40,0.0
size.log2.DMR,43,0.0,43,0.0,41,0.0
rel_pos.DMR,44,0.0,44,0.0,53,0.0
9mo.2mo.log_ratio.DMR,45,0.0,45,0.0,43,0.0
18mo.9mo.log_ratio.DMR,46,0.0,46,0.0,44,0.0
18mo.2mo.log_ratio.DMR,47,0.0,47,0.0,46,0.0
distance.log2.DMR,48,0.0,48,0.0,47,0.0
count.DMR,49,0.0,39,0.0,49,0.0
Qanova.mean.loops,50,0.0,50,0.0,51,0.0
