index,rank.down,abs_mean_shap.down,rank.non,abs_mean_shap.non,rank.up,abs_mean_shap.up
18mo.2mo.log_ratio.mch_genebody,1,0.27285109359147824,94,0.0,18,0.03220654043057969
9mo.2mo.log_ratio.mch_genebody,2,0.1578010504048765,14,0.008950449098123873,35,0.008457966413652668
18mo.2mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,3,0.08236169208901746,63,0.0,7,0.07424701123660249
18mo.2mo.log_ratio.mean.atac,4,0.07361762703001078,27,0.0009101099681774781,41,0.00676574344137524
log2_distance.std.atac,5,0.06042241481398294,11,0.014410345427177389,24,0.024065177318137752
18mo.9mo.Q.std.loops,6,0.05038719237483865,10,0.019838734405208915,5,0.10167554294382924
a_length.log.mean.loops,7,0.049230971272356934,91,0.0,30,0.011000723167872385
18mo.2mo.activity.log_ratio.max.20kb-1Mb.enhancer_peak,8,0.04837052000850329,48,0.0,6,0.08161022801675995
count.DAR,9,0.037596580399555934,8,0.024718263078786787,118,0.0
9mo.2mo.activity.log_ratio.median.20kb-1Mb.enhancer_peak,10,0.03461116285778065,18,0.003530382036211284,103,0.0
18mo.9mo.log_ratio.mch_genebody,11,0.03150025083643058,67,0.0,39,0.007053726231211388
18mo.9mo.contact.log_ratio.max.20kb-1Mb.enhancer_peak,12,0.029452822374969177,78,0.0,33,0.010535049773145554
18mo.2mo.log_ratio.DAR,13,0.024477952485757622,118,0.0,119,0.0
a_length.log.min.loops,14,0.023972403830249542,66,0.0,13,0.04649435019357095
a_length.log.max.loops,15,0.023264607885829125,100,0.0,47,0.004569464229559168
18mo.2mo.Q.std.loops,16,0.021999720004700143,37,0.0,10,0.050379608295879355
9mo.2mo.activity.log_ratio.max.20kb-1Mb.enhancer_peak,17,0.020827616691008157,103,0.0,64,0.001015754153405466
count.atac,18,0.016366354086546134,2,0.05297118713907501,59,0.0023678532520977095
9mo.2mo.log_ratio.mcg_genebody,19,0.015492858317081018,69,0.0,38,0.007226962508707905
9mo.2mo.activity.log_ratio.min.20kb-1Mb.enhancer_peak,20,0.014189373886629721,102,0.0,91,0.0
9mo.2mo.activity.log_ratio.mean.20kb-1Mb.enhancer_peak,21,0.01244863165798238,60,0.0,94,0.0
