gene_name,size.log2,rel_pos,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio,distance.log2,count
0610040F04Rik,5.425874520711698,0.7857955515103248,-0.08206816060270988,-0.8260758625677734,-0.9081440231704834,13.922480943390855,2
1110002E22Rik,3.8073549220679093,0.4206512173657964,0.39231742270719816,-1.070389327639499,-0.6780719049323007,13.070791809423078,1
1110004E09Rik,5.426264754705453,0.41599329166031407,-0.10236171761514606,-0.9581798241053356,-1.0605415417204818,12.413892328372668,1
1110007C09Rik,7.718355771069303,0.7745534407027819,-0.24905298057927983,-0.5119233708688604,-0.7609763514481402,11.897757374225478,2
1110008L16Rik,3.5849625007331785,0.011902571415428493,-0.18057224561919033,-0.2288186904628191,-0.40939093608200944,10.015415052386826,1
1110008P14Rik,3.9624062518135768,0.18713946386155414,-0.6111962105433153,-0.22971580923667734,-0.8409120197799926,10.067247002564695,2
1110019D14Rik,1.584962500769246,0.13581796694317688,-0.27897594966899397,-0.14135584922573963,-0.4203317988947336,14.551888467101211,1
1110034G24Rik,3.4594316186504126,0.7231372203628678,-1.295455882748962,-1.4594316163421008,-2.754887499091063,14.203118548499623,1
1110037F02Rik,3.8289450072047573,0.4123863845803141,-0.7670007518042142,-0.03552730779764927,-0.8025280596018635,14.480856128765446,3
1110051M20Rik,5.1967746294869395,0.28776290630975143,-0.41856426694626275,-0.28989876650522517,-0.7084630334514879,13.718179202187118,3
1110057K04Rik,6.129283016947028,0.7389744155001163,-0.34395440115851017,-0.37851162317049736,-0.7224660243290075,14.379446059507217,1
1500015A07Rik,3.5849625007331785,0.4115472758187329,-0.3423921973926501,-0.31550182566495466,-0.6578940230576047,12.442684367865859,1
1500017E21Rik,4.523561956063285,0.8868175208444486,0.03847414780437464,0.6589630820257256,0.6974372298301003,13.40127953659654,1
1500035N22Rik,4.087462841258826,0.22871493323533015,0.2756344425694093,0.2134036380804441,0.4890380806498534,11.866506212226241,1
1600002D24Rik,5.102911881297017,0.47535898542479943,-0.3194254431750993,-0.38938335423874393,-0.7088087974138433,13.730649016113407,4
1600002K03Rik,4.954196310391529,0.22412125120928733,-0.43171624033870404,-0.33880191336294696,-0.770518153701651,10.440869167610973,1
1600010M07Rik,9.113742166049448,0.015679797992679784,0.41503749922419614,-0.13750352373354058,0.27753397549065556,11.26385601959614,1
1600012H06Rik,6.507794640200282,0.4111154714019425,-0.4150374991786565,-0.46948528314708615,-0.8845227823257427,13.032906677628269,1
1600020E01Rik,5.584962500724162,0.44819899931232365,0.0,-0.41503749922419614,-0.41503749922419614,14.20617494504743,1
1700001F09Rik,7.2094533656299244,0.951633432329232,-0.6438561896124214,-0.6780719048421324,-1.3219280944545537,8.832890014165057,1
1700003D09Rik,6.247927513445484,0.5152615650670125,-1.17833724083471,-0.9259994178728412,-2.104336658707551,12.45275602903252,1
1700003E16Rik,3.8073549220679093,0.7172452937281241,0.55254102292677,0.10535300013083476,0.6578940230576047,11.545447181678142,1
1700003M02Rik,5.000000000004508,0.13175016978114662,-0.3846638501415327,-0.7776075783773029,-1.1622714285188356,12.554109152574027,1
1700003M07Rik,6.2094533656309,0.8610462721406014,-0.3743955147204313,-0.397335497460674,-0.7717310121811053,9.982993574694452,1
1700006E09Rik,5.426264754705453,0.42052565707133915,-0.07662128158934456,-0.7813597133361256,-0.8579809949254702,12.299208018387308,1
1700007B14Rik,4.459431618643855,0.40880570720384435,-0.8531586114629677,0.1332665308224008,-0.7198920806405669,17.751576747393386,1
1700007G11Rik,4.832422810751713,0.21664138107588615,-0.33459929295435065,-0.8415359397746593,-1.17613523272901,16.370504607084282,4
1700007J10Rik,5.75488750216614,0.9662773482480671,-0.39775950779182767,0.06711419584812806,-0.3306453119436996,9.264442600226836,1
1700008O03Rik,7.36632221424669,0.2123786815327266,-0.2223924212982813,-0.397335497460674,-0.6197279187589553,12.626621652358393,1
1700011E24Rik,4.064641508488198,0.30377045292862226,0.008280304245285003,-0.0045688424279243245,0.003711461817360706,13.504887319413847,2
1700011I03Rik,4.641232961110126,0.6580255193713723,-0.0027455466366401726,-0.6706621593781948,-0.6734077060148351,14.943275120179797,3
1700012I11Rik,6.266376604940511,0.3767676440412549,-0.16309057811713032,-0.707618915684427,-0.8707094938015573,13.582006040707663,3
1700016D06Rik,2.807354922078214,0.7765412154211293,-0.6662626027070044,-0.5693656455183815,-1.235628248225386,13.45172626807452,1
1700016G22Rik,4.087462841258826,0.8544957472660997,0.1561192018961436,0.22239242131002493,0.3785116232061685,9.903881845736331,1
1700016L21Rik,6.169925001444316,0.6712007381046527,-1.4947646909034225,1.2410080987471366,-0.2537565921562859,13.6065208827753,1
