gene_name,size.log2,rel_pos,9mo.2mo.log_ratio,18mo.9mo.log_ratio,18mo.2mo.log_ratio,distance.log2,count
0610012D04Rik,1.584962500769246,0.1423750602603246,0.5655971756670646,-1.5090136467680098,-0.9434164711009452,9.791162888555181,1
0610025J13Rik,5.392317422782195,0.8458278329743626,0.2756344425474002,-1.2016338607619323,-0.9259994182145321,11.115693952197077,1
0610040J01Rik,1.584962500769246,0.5604999780518853,2.256339751992302,-1.0339473315718504,1.2223924204204515,15.289478599385626,1
1110002E22Rik,2.0000000000360676,0.1002737850787132,0.148098638951093,-1.1096244907670618,-0.9615258518159688,11.002111776479923,1
1110008F13Rik,4.247927513451178,0.5503290613093176,-0.9682911399660021,-0.35363695444046206,-1.3219280944064642,12.664225040837952,1
1110008L16Rik,2.807354922078214,0.34931459588757535,0.5061853872751668,-0.29278174919472266,0.2134036380804441,14.890596788267873,1
1110051M20Rik,2.3589385323855425,0.2111217335882728,-0.9620440115076788,0.8322612861881226,-0.12978272531955615,13.986691670251018,3
1110059E24Rik,8.577428828036126,0.8581703486684087,0.20759541938534948,-0.3519853287024453,-0.14438990931709583,13.391646370605695,1
1190005I06Rik,4.000000000009017,0.4935626307227516,3.087462838067924,-0.1332665308224008,2.9541963072455233,14.374360292304644,1
1500004A13Rik,4.551643904212176,0.7801283486306991,1.6850476865320643,-1.4512952282277318,0.23375245830433267,13.430526948392098,2
1500015O10Rik,6.507794640200282,0.6408362543815723,1.1277555469085656,-1.0752881270335133,0.052467419875052324,12.48633225276869,1
1500017E21Rik,3.642701109442684,0.8125568841603112,15.33911778273341,-1.6201571633539265,13.718960619379486,13.656203570183482,2
1600002D24Rik,2.807354922078214,0.6280479431900661,0.47206844418534777,-1.3388019129386248,-0.8667334687532771,15.210747433289658,1
1600010M07Rik,1.584962500769246,0.7717725377169602,1.8981203850211221,-0.22826898761279546,1.6698513974083267,15.127349541059123,1
1700007G11Rik,6.087462841252461,0.4751445790211434,1.519374158467293,0.15869774598410902,1.678071904451402,17.788724704103753,1
1700010H22Rik,6.087462841252461,0.12420143884892086,1.519374158467293,0.15869774598410902,1.678071904451402,11.075479149488084,1
1700012B07Rik,7.09803208296158,0.15623381011375154,0.42884329873253213,-0.6698513981858832,-0.2410080994533511,12.759888183221856,1
1700013N06Rik,3.3219280949017893,0.7376223277380236,0.7717310121811053,-0.7030182621134572,0.0687127500676481,13.522826699925819,1
1700014D04Rik,2.584962500745201,0.8127144298688194,-1.7500217460700291,-0.4594316181454694,-2.2094533642154985,10.85798099512765,1
1700016D06Rik,4.954196310391529,0.42292427052793236,0.7369655935250088,1.093109403880527,1.8300749974055357,14.372116862483804,1
1700020N01Rik,5.636744271901702,0.3483494327585688,0.9602984620490548,-0.6854889836686916,0.2748094783803632,13.134312318944483,3
1700021F07Rik,2.321928094916216,0.91386787695411,0.5208321632380811,-0.18641312421078107,0.3344190390273001,9.73809225962066,1
1700023E05Rik,5.087462841254583,0.7917424150608007,1.155278225116568,-0.0601209924250421,1.095157232691526,13.331756712255485,1
1700025G04Rik,4.331451145628377,0.4133246732472289,0.9493323017658671,0.017019283068654262,0.9663515848345213,15.567612703632273,3
1700026J12Rik,6.375039431348663,0.6851682237283996,-0.03394733191934354,-0.5343364275741971,-0.5682837594935406,13.916999049082817,1
1700028D13Rik,6.000000000002254,0.30644938544399947,0.7369655940459818,-0.1926450779166336,0.5443205161293482,11.115693952197077,1
